sentence,source,id,sentence_count,negation_marker,causal_marker,implicit_vs_explicit,CE,multiple_c_e
"In a time when earthquakes are causing such devastation and people are going without jobs and homes and liberties, these sorts of messages are crucial in raising a new generation of leaders.",CauseNet-cause.csv,,1,[],[],implicit,"[('earthquakes', 'devastation')]",No
"Unlike many other modalities, Feldenkrais emphasizes neuromuscular functioning, using movement to 'rewire' the nervous system and help individuals bring greater awareness to habitual patterns that may be causing pain or strain, and to parts of the body that are underutilized.",CauseNet-cause.csv,,1,[],[],implicit,"[('habitual_patterns', 'pain')]",No
The main aim in relieving pleurisy is to treat the underlying condition that is causing your symptoms.,CauseNet-cause.csv,,1,[],[],implicit,"[('underlying_condition', 'symptoms')]",No
"The attorneys at The Hastings Law Firm have established themselves as leaders in personal injury law in Indiana, and have helped many injury victims with positive verdicts in fire and explosion suits, auto/truck accidents, day care incidents, long term or convalescent care negligence and many other accidents causing injury.",CauseNet-cause.csv,,1,[],[],implicit,"[('accidents', 'injury')]",No
Let doctor examine bacteria causing my back pain as soon as it occurs; don't exacerbate it by waiting too long.,CauseNet-cause.csv,,1,[],[],implicit,"[('bacteria', 'back_pain')]",No
"Here, a philosopher of science explains that the plane crashes causing fires causing steel to melt and floors to collapse violates laws of physics and engineering and cannot possibly be correct.",CauseNet-cause.csv,,1,[],[],implicit,"[('plane_crashes', 'fires')]",No
"Two of the five specimens captured in 2009 tested positive for the fungus Batrachochytrium dendrobatidis, the pathogen causing chytridiomycosis.",CauseNet-cause.csv,,1,[],[],implicit,"[('pathogen', 'chytridiomycosis')]",No
"Specifically, a 2004 study at Queens Hospital found that 47 percent of the ties worn by medical staff at the hospital harbored illness causing bacteria.",CauseNet-cause.csv,,1,[],[],implicit,"[('illness', 'bacteria')]",No
"With life expectancy increasing evermore and the recession causing high rates of unemployment, older workers need to continue working for longer but are finding it the hardest to get back into jobs after redundancy.",CauseNet-cause.csv,,1,[],[],implicit,"[('recession', 'high_rates_of_unemployment')]",No
"Conditions causing the disease include over-watering, poor drainage, and high soil acidity.",CauseNet-cause.csv,,1,[],[],implicit,"[('conditions', 'disease')]",No
* Fix bug causing crashes when opening documents * Fix GUI version defined in header files Last-update: 2006-09-13 [RG] * Switch to openDocumentsToContentsOfURL:display:error * R.app now recognizes a .,CauseNet-cause.csv,,1,[],[],implicit,"[('bug', 'crashes')]",No
"The study of attitudes to climate change among farmers, commissioned by the Agriculture Department, found only 27 per cent of those surveyed believed human activity was causing climate change, compared with 58 per cent of urban dwellers.",CauseNet-cause.csv,,1,['believed'],[],implicit,"[('human_activity', 'climate_change')]",No
"Since our emissions of greenhouse gases, especially carbon dioxide, are causing global warming, the solution is self-evident: cut our emissions, as quickly as we can reasonably do so.",CauseNet-cause.csv,,1,[],['Since'],implicit,"[('emissions_of_greenhouse_gases', 'global_warming')]",No
"Distribution of serotype coverage also differs among Alaska Natives and American Indians in the United States; the proportion of vaccine serotypes causing invasive pneumococcal disease among children aged <5 years is less among Alaska Natives and American Indians than among non-Alaska Natives/non-American Indians (30,31).",CauseNet-cause.csv,,1,[],[],implicit,"[('vaccine_serotypes', 'invasive_pneumococcal_disease')]",No
"Micheal: ""CO2 is causing climate change ... touting it as a fact, as it is most emphatically not.""",CauseNet-cause.csv,,1,[],[],implicit,"[('co2', 'climate_change')]",No
"Regarding the ferritin, the chances are that your low level is causing all your problems.",CauseNet-cause.csv,,1,[],[],implicit,"[('low_level', 'problems')]",No
"These observations indicate that the Universe is permeated by a mysterious ""dark energy"" causing the expansion of the Universe to accelerate.",CauseNet-cause.csv,,1,[],[],implicit,"[('mysterious_``_dark_energy', 'expansion_of_the_universe_to_accelerate')]",No
Some people claim that refined sugar is causing health problems.,CauseNet-cause.csv,,1,['claim'],[],implicit,"[('refined_sugar', 'health_problems')]",No
"It combines certified organic homeopathic medicine, which activates immune parameters to fight herpes simplex causing cold sores and soothing botanicals to promote healthy skin.",CauseNet-cause.csv,,1,[],[],implicit,"[('herpes_simplex', 'cold_sores')]",No
"In the early nineties, some scientists were saying that carbon dioxide (CO2 ) emissions were causing global warming.",CauseNet-cause.csv,,1,[],[],implicit,"[('emissions', 'global_warming')]",No
The situation is complicated by the fact that a number of the organisms associated with diarrhoea may sometimes exist in the bowel without causing loose stools or disease.,CauseNet-cause.csv,,1,[],[],implicit,"[('diarrhoea', 'organisms')]",No
This test provides important information about which nerve is causing pain by temporarily numbing the nerve root of concern.,CauseNet-cause.csv,,1,[],[],implicit,"[('nerve', 'pain')]",No
"Organisations and private individuals should have the right to move the creatures without facing possible prosecution for doing so, if the animals are causing any problems or disruption.",CauseNet-cause.csv,,1,[],[],implicit,"[('animals', 'problems')]",No
"In 1954, the virus causing the disease was isolated from an 11-year old boy from the United States, David Edmonston, and adapted and propagated on chick embryo tissue culture.",CauseNet-cause.csv,,1,[],[],implicit,"[('virus', 'disease')]",No
"If efavirenz is causing insomnia, talk to your doctor or nurse about taking it in the morning instead of at bedtime.",CauseNet-cause.csv,,1,[],[],implicit,"[('efavirenz', 'insomnia')]",No
"As saprophytes or disease causing microorganisms, fungi acquire nutrients from dead organic material or living host organisms.",CauseNet-cause.csv,,1,[],[],implicit,"[('disease', 'microorganisms')]",No
"However, you can seek prompt treatment of a strep infection causing a sore throat or impetigo.",CauseNet-cause.csv,,1,[],[],implicit,"[('strep_infection', 'sore_throat')]",No
"Death stroke , a stroke causing death.",CauseNet-cause.csv,,1,[],[],implicit,"[('stroke', 'death')]",No
"After a cancerous nodule is surgically removed, you may need radioactive iodine to destroy any thyroid tissue or cancer cells that are still causing problems.",CauseNet-cause.csv,,1,[],[],implicit,"[('cancer_cells', 'problems')]",No
This is particularly important to Koi and Pond Fish who live in artificial environments where they are subjected to many stress causing conditions which have shown to be detrimental to their health and longevity.,CauseNet-cause.csv,,1,[],[],implicit,"[('stress', 'conditions')]",No
"Meanwhile, there is widespread concern that the virus causing bird flu might start to spread easily from person to person, prompting a human influenza pandemic.",CauseNet-cause.csv,,1,[],[],implicit,"[('virus', 'bird_flu')]",No
"Heavy rain led to flooding in parts of Picton and Blenheim before it drenched North Canterbury, causing slips, closing State Highway 1 in several places and flooding beach settlements.",CauseNet-cause.csv,,1,[],['led to'],implicit,"[('heavy_rain', 'flooding')]",No
"Your doctor will ask about your symptoms, injuries or illnesses, any previous treatment, and habits and activities that may be causing your neck pain.",CauseNet-cause.csv,,1,[],[],implicit,"[('activities', 'neck_pain')]",No
"Egyptian figurism had the fire causing the water to boil, with the soul subjected to the danger of being scalded thereby.",CauseNet-cause.csv,,1,[],[],implicit,"[('fire', 'water_to_boil')]",No
It destroys bacteria causing acne.,CauseNet-cause.csv,,1,[],[],implicit,"[('destroys_bacteria', 'acne')]",No
Those Sinhalese policemen who tried to protect Tamils were attacked by the mobs; a few had severe head injuries causing their deaths.,CauseNet-cause.csv,,1,[],[],implicit,"[('severe_head_injuries', 'deaths')]",No
"And could CERN LHC experiments also be causing more earthquakes, volcanoes, and the North Magnetic Pole to move, either by creating Black Holes or Strangelets or Wormholes in Space-Time.",CauseNet-cause.csv,,1,[],[],implicit,"[('cern_lhc_experiments', 'volcanoes')]",No
During our Physical Therapy program the problems that are causing your symptoms will be evaluated and treated.,CauseNet-cause.csv,,1,[],[],implicit,"[('problems', 'symptoms')]",No
"Weather & Natural Disasters: Some of the destinations featured in our portfolio may be affected by weather patterns such as tropical storms, monsoons, hurricanes, tornadoes, cyclones, typhoons, flooding and also seismic activity causing earthquakes and tidal waves.",CauseNet-cause.csv,,1,[],[],implicit,"[('seismic_activity', 'tidal_waves')]",No
Often we feel that external events are causing us stress and that we have little control over these events.,CauseNet-cause.csv,,1,[],[],implicit,"[('external_events', 'stress')]",No
He thought it was just fibromyalgia causing all the problems and sent me to a rheumatologist.,CauseNet-cause.csv,,1,[],[],implicit,"[('fibromyalgia', 'problems')]",No
"Yet in 1968 a health inspector found seventy-five violations in a federally inspected New York kosher sausage plant, reporting: Three years later consumer reports, in its August, 1971, article on hamburger, examined 250 one pound samples for wholesomeness, measuring the count of coliform bacteria, which usually indicates fecal contamination and the presence of disease causing organisms.",CauseNet-cause.csv,,1,[],[],implicit,"[('disease', 'organisms')]",No
Some driving offences causing bodily harm are punishable by up to 10 years imprisonment and others by up to 14 years.,CauseNet-cause.csv,,1,[],[],implicit,"[('driving_offences', 'bodily_harm')]",No
"In the poultry industry, workers often are obliged to work in extremely cold temperatures causing colds, flu, frostbite, and respiratory disorders stemming from persistent exposure to low temperatures.",CauseNet-cause.csv,,1,[],[],implicit,"[('extremely_cold_temperatures', 'frostbite')]",No
"Nonetheless, it is prudent to avoid prolonged contact of blood with syringes containing ionic contrast media.Serious, rarely fatal, thromboembolic events causing myocardial infarction and stroke have been reported during angiographic procedures with both ionic and nonionic contrast media.",CauseNet-cause.csv,,1,[],[],implicit,"[('thromboembolic_events', 'stroke')]",No
"People who have phobias feel an excessive desire to stay away from the person, object, activity, or situation causing their fear.",CauseNet-cause.csv,,1,[],[],implicit,"[('situation', 'fear')]",No
"Now that I was convinced that aspartame was causing my illness, I got angry.",CauseNet-cause.csv,,1,[],[],implicit,"[('aspartame', 'illness')]",No
"Atypical bacteria causing pneumonia are Coxiella burnetii, Chlamydophila pneumoniae (), Mycoplasma pneumoniae (), and Legionella pneumophila.",CauseNet-cause.csv,,1,[],[],implicit,"[('atypical_bacteria', 'pneumonia')]",No
Too many storms are causing too many shipwrecks--possibly disrupting trade in a trade-dependent nation.,CauseNet-cause.csv,,1,[],[],implicit,"[('storms', 'shipwrecks')]",No
"Once this brief period of inflation ended, the energy causing the inflation was transformed into a dense gas of expanding hot radiation that has never stopped expanding.",CauseNet-cause.csv,,1,[],[],implicit,"[('energy', 'inflation')]",No
"Identification of women who have low folic acid and/or a metabolically increased need for folic acid: Having a low blood level of folic acid increases the risk of becoming infected with the cervical cancer causing HPV virus, and an abnormal Pap smear progressing on to cancer.",CauseNet-cause.csv,,1,[],[],implicit,"[('cervical_cancer', 'hpv_virus')]",No
"Saying that it is ""scientific consensus"" that mankind is causing global warming means little when more than 17,100 American scientists disagree.",CauseNet-cause.csv,,1,[],[],implicit,"[('mankind', 'global_warming')]",No
We keep thinking that the devil is causing all our problems.,CauseNet-cause.csv,,1,[],[],implicit,"[('devil', 'problems')]",No
"Consult with your veterinarian before using this product in animals with clotting disorders, being treated with anti-coagulant medications, with diabetes or any metabolic disorder causing hyperglycemia, history of urinary tract stones, or known allergies to shellfish.",CauseNet-cause.csv,,1,[],[],implicit,"[('metabolic_disorder', 'hyperglycemia')]",No
I thought I would add a little comment about mercury causing autism.,CauseNet-cause.csv,,1,[],[],implicit,"[('mercury', 'autism')]",No
"SURREY PROVINCIAL COURT JUDGE Ellen Gordon has reserved her decision on whether Ravinder Singh Binning, 28, who is charged with two counts of dangerous driving causing death, dangerous driving causing bodily harm and failing to remain at the scene of an accident causing bodily harm in a crash that killed Dilbagh, 61, and Bakhshish Badh, 60, on July 12, 2008, will get bail.",CauseNet-cause.csv,,1,[],[],implicit,"[('accident', 'bodily_harm')]",No
It works by delivering steroids directly to the painful area to help decrease the inflammation that may be causing the pain.,CauseNet-cause.csv,,1,[],[],implicit,"[('inflammation', 'pain')]",No
"In a final 10 years, there have been numerous accounts with toxic molds causing serious and sometimes fatal outcomes for babies and susceptible individuals.",CauseNet-cause.csv,,1,[],[],implicit,"[('toxic_molds', 'fatal_outcomes')]",No
The dehydration was apparently causing cramps.,CauseNet-cause.csv,,1,[],[],implicit,"[('dehydration', 'cramps')]",No
That X might be causing problems in the process where the router normally 'leases' a time-limited server address from our ISP.,CauseNet-cause.csv,,1,[],[],implicit,"[('x', 'problems')]",No
"The most recent attack causing damage was on 15 September 2017, when a man detonated a homemade bomb on a District line train at Parsons Green station.",CauseNet-cause.csv,,1,[],[],implicit,"[('attack', 'damage')]",No
"Symptoms are due to the pressure of the tumor on the stomach and the abdomen, causing abdominal pain, swelling, loss of hunger, vomiting, breathing problems, anemia and a number of other signs.",CauseNet-cause.csv,,1,[],['due to'],implicit,"[('pressure_of_the_tumor_on_the_stomach', 'symptoms')]",No
"Destinations featured in this brochure may be affected by weather patterns such as tropical storms, monsoons, hurricanes, cyclones, typhoons, flooding and also seismic activity causing earthquakes and tidal waves.",CauseNet-cause.csv,,1,[],[],implicit,"[('seismic_activity', 'tidal_waves')]",No
Research by earth and atmospheric sciences assistant professor Matthew Huber and graduate student Ryan Sriver supports the idea that global warming is causing stronger hurricanes.,CauseNet-cause.csv,,1,[],[],implicit,"[('global_warming', 'stronger_hurricanes')]",No
One of his first tasks was to assist in a court case that was causing problems at Branksome.,CauseNet-cause.csv,,1,[],[],implicit,"[('court_case', 'problems')]",No
"Research on obesity has statistically proved that adult obesity people are getting cardio vascular diseases, hypertension, diabetes and stroke that are death causing diseases.",CauseNet-cause.csv,,1,[],[],implicit,"[('death', 'diseases')]",No
"The focus of the Products Liability Practice Group are cases of unsafe products causing injury, whether in the workplace, at home, or during recreation.",CauseNet-cause.csv,,1,[],[],implicit,"[('unsafe_products', 'injury')]",No
"""Every week, if we turn on the TV there are reports of fires causing damage.",CauseNet-cause.csv,,1,[],[],implicit,"[('fires', 'damage')]",No
"If you have other birds, place your new bird in an isolated room since many birds harbor contagious, disease causing organisms.",CauseNet-cause.csv,,1,[],['since'],implicit,"[('disease', 'organisms')]",No
"mutation causing amino acid substitution; sequence variant causing amino acid substitution SO:1000094 sequence_variant_causing_conservative_amino_acid_substitution mutation causing conservative amino acid substitution; sequence variant causing conservative amino acid substitution SO:1000095 sequence_variant_causing_nonconservative_amino_acid_substitution mutation causing nonconservative amino acid substitution; sequence variant causing nonconservative amino acid substitution SO:1000096 sequence_variant_causing_amino_acid_insertion The insertion of one or more amino acids from the polypeptide, without affecting the surrounding sequence.",CauseNet-cause.csv,,1,[],[],implicit,"[('mutation', 'amino_acid_substitution')]",No
"Those infecting humans include polio, influenza, herpes, smallpox, chickenpox, and human immunodeficiency virus (HIV) causing AIDS.",CauseNet-cause.csv,,1,[],[],implicit,"[('human_immunodeficiency_virus', 'aids')]",No
"When fecal contamination occurs, there is potential for disease causing germs to be present.",CauseNet-cause.csv,,1,[],[],implicit,"[('disease', 'germs')]",No
Obesity and obesity-related conditions are causing healthcare costs to soar and costs reach approximately 100 billion dollars each year.,CauseNet-cause.csv,,1,[],[],implicit,"[('obesity', 'healthcare_costs')]",No
The fungus causing chytridiomycosis is present in the Ethiopian highlands and has been found to occur in this species.,CauseNet-cause.csv,,1,[],[],implicit,"[('fungus', 'chytridiomycosis')]",No
"Psychologists are the best choice for a dog bite victim, specializing in intimate therapy sessions that weed out the mental blockages causing the pain and suffering.",CauseNet-cause.csv,,1,[],[],implicit,"[('mental_blockages', 'pain')]",No
"I have a letter from the Honourable Irwin Cotler, the Minister of Justice and Attorney General of Canada, stating that the Criminal Code of Canada already includes a law whereby charges can be laid against the owners of dogs that attack for criminal negligence causing bodily harm, a serious offence that carriers a penalty of 10 years in prison, and for fatal attacks, where the dog kills a person, criminal negligence causing death, with a potential penalty of life in prison.",CauseNet-cause.csv,,1,[],[],implicit,"[('criminal_negligence', 'death')]",No
"This negativity is still currently causing me some stress, I do need to let it go.",CauseNet-cause.csv,,1,[],[],implicit,"[('negativity', 'stress')]",No
Runoff is causing flash flooding in several locations.,CauseNet-cause.csv,,1,[],[],implicit,"[('runoff', 'flash_flooding')]",No
"The council assisted them with the name of a bank that had a low loan rate so the family could purchase hardwood flooring and leather furniture to rid their house of carpets and cloth furniture, which contained dust mites and asthma causing toxins.",CauseNet-cause.csv,,1,[],[],implicit,"[('asthma', 'toxins')]",No
"If left untreated, priapism can lead to permanent damage to the penis, perhaps causing erectile dysfunction.",CauseNet-cause.csv,,1,[],['lead to'],implicit,"[('priapism', 'permanent_damage_to_the_penis')]",No
52 year old William Louis Noble Pollack of Marysville was arrested for felony DUI causing injury.,CauseNet-cause.csv,,1,[],[],implicit,"[('felony_dui', 'injury')]",No
"Majority of these microorganisms or pathogens are infectious, such as bacteria or viruses causing diseases.",CauseNet-cause.csv,,1,[],[],implicit,"[('bacteria', 'diseases')]",No
"If medications may be causing RLS, the physician should try to prescribe alternatives, if possible.",CauseNet-cause.csv,,1,[],[],implicit,"[('medications', 'rls')]",No
The first step is always to reduce or eliminate the pressure that is causing bedsores.,CauseNet-cause.csv,,1,[],[],implicit,"[('pressure', 'bedsores')]",No
"Although serious complications are infrequent, infections or excessive fluid loss can lead to severe illness and even death.",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('infections', 'severe_illness')]",No
The open wound when left uncovered might get contaminated with bacteria and leads to infection.,CauseNet-noncause.csv,,1,[],['leads to'],implicit,"[('open_wound', 'infection')]",No
"This increase was primarily due to significantly higher commissions and fees, reflecting higher transaction volumes.",CauseNet-noncause.csv,,1,[],['due to'],implicit,"[('fees', 'increase')]",No
"A documentary (or ""docu-fantasia"" as Maddin proclaims) that inventively blends local and personal history with surrealist images and metaphorical myths, the film covers everything from the fire at the local park which lead to a frozen lake of distressed horse heads to pivotal and factually heightened scenes from Maddin's own childhood, all laced with a startling emotional honesty.",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('fire_at_the_local_park', ""frozen_lake_of_distressed_horse_heads_to_pivotal_and_factually_heightened_scenes_from_maddin_'s_own_childhood"")]",No
"Although it is still unclear just how aware the drunk driver was of his actions, it has been made perfectly clear again and again that drunk driving often leads to severe injuries and death.",CauseNet-noncause.csv,,1,[],['leads to'],implicit,"[('drunk_driving', 'death')]",No
"About 6 million young people in the U.S. have the chronic condition that can lead to liver scarring, inflammation and failure.",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('chronic_condition', 'inflammation')]",No
"If left untreated, this condition can lead to pain, ulceration, or scars on the cornea, and partial loss of vision.",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('condition', 'pain')]",No
An improper diet can rapidly lead to hypoglycemia.,CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('improper_diet', 'hypoglycemia')]",No
"The law states that, in order to participate, a patient must be: 1) 18 years of age or older, 2) a resident of Oregon,  3) capable of making and communicating health care decisions for him/herself, and 4) diagnosed with a terminal illness that will lead to death within six months.",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('terminal_illness', 'death')]",No
"The first method: formatting may lead to data loss, and nobody is willing to see this result.",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('formatting', 'data_loss')]",No
"Again, the strong desire for change led to a very real commitment to action.",CauseNet-noncause.csv,,1,[],['led to'],implicit,"[('strong_desire_for_change', 'very_real_commitment_to_action')]",No
"If there are any violations of any one of the above statutes during the course of a computer forensic examination, the violation could lead to a fine or imprisonment.",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('violation', 'fine_or_imprisonment')]",No
"Or, alternatively, damages may be based on the financial losses suffered by the brand owner due to the infringement.",CauseNet-noncause.csv,,1,[],['due to'],implicit,"[('infringement', 'financial_losses')]",No
Small steps lead to big gains.,CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('small_steps', 'big_gains')]",No
"In The Social Outcast, a 2005 study of bullying, the authors agree that bullying can lead to depression, anxiety, low self esteem and susceptibility to illness.",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('bullying', 'low_self_esteem')]",No
Eventually fibroids may also lead to infertility.,CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('fibroids', 'infertility')]",No
s ability to deal with the stressors that lead to a full asthmatic reaction through support of adrenal and possibly pituitary gland function.,CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('stressors', 'full_asthmatic_reaction')]",No
"For example, they note, sea level rise will lead to increased coastal flooding and erosion, damaging infrastructure and property.",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('sea_level_rise', 'erosion')]",No
"According to the study, based on data from AHRQ's 2001 Healthcare Cost and Utilization Project, reducing hospital admissions for diabetes-related complications, such as heart disease, stroke, kidney failure, blindness and circulation problems that can lead to amputations, could save Medicare $1.3 billion per year and Medicaid $386 million per year (AHRQ release, 3/1).",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('heart_disease', 'amputations')]",No
"The condition can lead to kidney failure, premature death, heart attacks, strokes, bone disease, and growth and developmental problems in children.",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('condition', 'developmental_problems')]",No
"Monsoon failure can lead to drought, famine, and shortages of water.",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('monsoon_failure', 'drought')]",No
"In the United States, this birth defect has an incidence of between 1 case per 1,000 and 1 case per 300 live births and can lead to serious physical deformities and mental retardation.",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('birth_defect', 'mental_retardation')]",No
"Another hazard is the sudden onset of cardiac arrhythmia, sometimes complicated by sudden death due to ventricular arrhythmia.",CauseNet-noncause.csv,,1,[],['due to'],implicit,"[('ventricular_arrhythmia', 'sudden_death')]",No
"Adverse reactions leading to discontinuation reported by at least 2 patients treated with tadalafil included headache, upper abdominal pain, and myalgia.",CauseNet-noncause.csv,,1,[],['leading to'],implicit,"[('adverse_reactions', 'discontinuation')]",No
"Other thing is that mesothelioma cancer is generally due to the breathing of fibers from asbestos, which is a extremely dangerous material.",CauseNet-noncause.csv,,1,[],['due to'],implicit,"[('breathing_of_fibers_from_asbestos', 'mesothelioma_cancer')]",No
No complications occurred due to general anesthesia or surgical procedure.,CauseNet-noncause.csv,,1,[],['due to'],implicit,"[('general_anesthesia', 'complications')]",No
All damage incurred was due to poor packing.,CauseNet-noncause.csv,,1,[],['due to'],implicit,"[('poor_packing', 'damage')]",No
"Since then, three more companies have entered the field, and the resulting competition has led to lower prices.",CauseNet-noncause.csv,,1,[],"['Since', 'led to']",implicit,"[('competition', 'lower_prices')]",No
There are also a series of hormonal and psychological factors that create conditions that lead to obesity and weight gain.,CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('conditions', 'weight_gain')]",No
A peptide found in schizophrenia and autism leads to behavioral changes in rats.,CauseNet-noncause.csv,,1,[],['leads to'],implicit,"[('peptide', 'behavioral_changes_in_rats')]",No
"It suggests that exercise can lead to changes in gene expression, the process where the body produces proteins based on the genetic code within our DNA.",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('exercise', 'changes_in_gene_expression')]",No
"George Washington stated in his 1796 Farewell Address that ""Of all the dispositions and habits which lead to political prosperity, religion and morality are indispensable supports.""",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('dispositions_and_habits', 'morality_are_indispensable_supports')]",No
"Only mere six years later, Mark Zuckerberg becomes the youngest billionaire in history, but for this entrepreneur, success leads to both personal and legal complications.",CauseNet-noncause.csv,,1,[],['leads to'],implicit,"[('success', 'personal_and_legal_complications')]",No
"A conviction could lead to a jail sentence, fines and court fees, surcharges, and mandatory enrollment in a drunk driving course and/or a substance abuse treatment program.",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('conviction', 'jail_sentence')]",No
"And we know that obesity leads to cardiovascular disease, hypertension, and diabetes, as well as a number of other serious health conditions which can have drastic implications.",CauseNet-noncause.csv,,1,[],['leads to'],implicit,"[('obesity', 'cardiovascular_disease')]",No
"A primarily healthy crop was brought in, before the damp weather could lead to rot.",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('damp_weather', 'rot')]",No
Katrina was a disaster due to poor planning.,CauseNet-noncause.csv,,1,[],['due to'],implicit,"[('poor_planning', 'disaster')]",No
"As we have seen in history and in our own times, democracy without moral and ethical values leads to decay and oppression.",CauseNet-noncause.csv,,1,[],['leads to'],implicit,"[('democracy', 'oppression')]",No
"This can lead to stress which down the road, can lead to unwanted physical ailments and dis-ease.",CauseNet-noncause.csv,,1,[],"['lead to', 'lead to']",implicit,"[('stress', 'dis-ease')]",No
"Molecular mimicry may indeed allow a natural infection to trigger an autoimmune disease, as when Lyme disease leads to chronic arthritis.",CauseNet-noncause.csv,,1,[],['leads to'],implicit,"[('lyme_disease', 'chronic_arthritis')]",No
A new COLARIS AP test is used to find mutations that may lead to an increase in the risk for adenomatus polyposis (pre-cancerous colon polyps).,CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('mutations', 'increase')]",No
"Failure, with its association of shame and guilt, often leads to concealment and denial.",CauseNet-noncause.csv,,1,[],['leads to'],implicit,"[('failure', 'denial')]",No
"If you could attribute your female hair thinning to the following factors, there may be a different hair restoration option you could try, and hair transplant surgery can be ineffective on women whose hair loss is due to physical or emotional stress, pregnancy & childbirth, strong hair chemicals, medication, diet/malnutrition, or a thyroid disorder.",CauseNet-noncause.csv,,1,[],['due to'],implicit,"[('pregnancy', 'hair_loss')]",No
Diabetes can also lead to nerve damage and difficulties with fighting infection.,CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('diabetes', 'difficulties')]",No
"In arid climates, capillary action and evaporation lead to rapid transport of water to the surface, with the consequence that dissolved salts are left behind to hinder plant growth (McNeill, 1986).",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('capillary_action', 'rapid_transport_of_water_to_the_surface')]",No
"When the release of histamine is due to an allergen, the resulting swelling and inflammation is extremely irritating and uncomfortable.",CauseNet-noncause.csv,,1,[],['due to'],implicit,"[('allergen', 'release_of_histamine')]",No
"* CoQ10 can help maintain blood pressure levels already in the normal range - High blood pressure affects many Americans due to diet, genetics and/or lack of exercise, and can lead to heart disease or stroke.",CauseNet-noncause.csv,,1,[],"['due to', 'lead to']",implicit,"[('high_blood_pressure', 'heart_disease')]",No
These problems were largely due to medications used to treat life threatening opportunistic infections and malnutrition that occurred early in the HIV epidemic.,CauseNet-noncause.csv,,1,[],['due to'],implicit,"[('medications', 'problems')]",No
"Viagra can lead to rectal bleeding, vomiting and dry mouth.",CauseNet-noncause.csv,,1,[],['lead to'],implicit,"[('viagra', 'dry_mouth')]",No
"PBCAT is a software product intended to assist state and local pedestrian and bicycle coordinators, planners, and engineers with the problem of lack of data regarding the sequence of events leading to a crash.",CauseNet-noncause.csv,,1,[],['leading to'],implicit,"[('sequence_of_events', 'crash')]",No
"Sports Drinks - Sports drinks don't hydrate better than water, but you are more likely to drink larger volumes, which leads to better hydration.",CauseNet-noncause.csv,,1,[],['leads to'],implicit,"[('drink_larger_volumes', 'better_hydration')]",No
"They are highly experienced, accustomed to working in hostile environments, obtaining and collating intelligence and presenting evidence at court.Surveillance Limited provide their clients with the assurance of total discretion and confidentiality in all the services ... AAJ Statement on Gulf Coast Claims Facility (Popularity: ): The following is a statement from American Association for Justice President Gibson Vance regarding today's release of protocols for the emergency payments from the BP / Gulf Coast Claims Facility: ""As we stated when this fund was first conceived, AAJ is firmly behind efforts to quickly and fairly compensate Gulf Coasters for their losses due to the spill.",CauseNet-noncause.csv,,1,"['Claims', 'Claims']",['due to'],implicit,"[('spill', 'losses')]",No
The preparation leading to the actual MCSE examination is vital to each IT skilled who desires to be on prime of their subject when the results come out.,CauseNet-noncause.csv,,1,[],['leading to'],implicit,"[('preparation', 'actual_mcse_examination')]",No
"The obstruction leads to distention, bacterial overgrowth, ischemia or compromised blood flow, and inflammation.",CauseNet-noncause.csv,,1,[],['leads to'],implicit,"[('obstruction', 'distention')]",No
"One important difference between molecular motors and macroscopic motors is that molecular motors operate in the thermal bath, an environment where the fluctuations due to thermal noise are significant.",CauseNet-noncause.csv,,1,[],['due to'],implicit,"[('thermal_noise', 'fluctuations')]",No
Antioxidant polyphenols help protect the body's cells from damage due to harmful molecules called free radicals.,CauseNet-noncause.csv,,1,[],['due to'],implicit,"[('harmful_molecules', 'damage')]",No
The disorder leads to the progressive loss of vision beginning at an early age resulting from the complete atrophy of the choroid and retina.,CauseNet-noncause.csv,,1,[],['leads to'],implicit,"[('disorder', 'progressive_loss_of_vision')]",No
