sentence,source,id,sentence_count,negation_marker,causal_marker,implicit_vs_explicit,CE,multiple_c_e
"Work-life balance was another potential cause of stress with managers reporting they were spending too much time at work, leaving little time for their personal lives.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('work-life_balance', 'stress')]",No
The American Academy of Child and Adolescent Psychiatry states that suicide is the third leading cause of death for fifteen- to twenty-four-year-olds.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('suicide', 'death')]",No
"Insomnia is most often caused by sleep disorders, but also by emotional stress or stimulants.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('sleep_disorders', 'insomnia')]",No
Free radicals can over time be very harmful to the body and cause damage to cells and DNA.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('free_radicals', 'damage_to_cells')]",No
Failure to do so is often the basis in determining damages that are caused by an accident.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('accident', 'damages')]",No
"Certain other drugs, such as alloxan, streptozocin, and thiazide diuretics, are toxic to the beta cells of the pancreas and can cause diabetes.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('drugs', 'diabetes')]",No
He was a miner for the Victor-American Fuel Company; death was caused by an explosion of gas and dust and possibly an open lamp.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('explosion_of_gas', 'death')]",No
It is short-sighted to approve expanded gambling based on conditions caused by a recession that nearly all economists say will soon end.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('recession', 'conditions')]",No
The dangers here are obvious: a falling lamp or electrocution can cause serious injury or worse.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('electrocution', 'serious_injury')]",No
This will also reduce allergens that can cause an allergy attack.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('allergens', 'allergy_attack')]",No
Niacin flush (hot feeling or skin redness) lasting a few minutes may be caused by vitamin B3 in some users.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('vitamin_b3', 'niacin_flush')]",No
"If the carrier successfully rebuts the shipper's prima facie case, then the presumption of liability vanishes and the burden returns to the shipper to show that carrier negligence was at least a concurrent cause of the loss or damage to the cargo.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('carrier_negligence', 'loss')]",No
"When you lie down, gravity can cause fluid to accumulate in your lower eyelids.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('gravity', 'fluid_to_accumulate_in_your_lower_eyelids')]",No
These crystals are the usual cause of the disease known as gout.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('crystals', 'disease')]",No
"She had a birth injury which caused cerebral palsy, mental retardation and developmentally delayed.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('birth_injury', 'cerebral_palsy')]",No
"* Stress/anxiety- Familial problems, official burdens, hectic schedules and many additional causes of stress and anxiety affect the pregnancy causing miscarriage.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('pregnancy', 'miscarriage')]",No
Voluntary product recalls are still being announced; the outbreak has sickened nearly 700 people in 46 states and possibly caused nine deaths.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('outbreak', 'nine_deaths')]",No
"This is an Ayurvedic herb that is best given in low doses, as higher doses can cause diarrhea and flatulence in more sensitive people.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('higher_doses', 'diarrhea')]",No
"If you are pregnant, alcohol can cause severe retardation, developmental problems or even death for your unborn child.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('alcohol', 'death')]",No
Sorrell filed suit under FELA alleging that his employer failed to provide him with a reasonably safe place to work and that its negligence caused his injuries.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('negligence', 'injuries')]",No
"In a study of 13,356 hip fracture patients randomized to aspirin or placebo (in addition to usual care, which included heparin in 44% of patients), aspirin did significantly reduce the risk of clinical VTE, and caused a 50% reduction in fatal PE compared to placebo.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('aspirin', 'reduction')]",No
"Usually, the cancer grows so slowly that the man will live out his natural span, and die of something else, before the cancer causes any symptoms.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('cancer', 'symptoms')]",No
* Fixed a bug that caused RE:Flex in certain situations to spit out bad frames when working in 16 bits per channel.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('fixed_a_bug', 're')]",No
The film's perspective is that the financial sector caused the crisis and then was called upon to fix it.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('financial_sector', 'crisis')]",No
Any overgrowth of bacteria causes harm and results in bacterial vaginosis.,CauseNet-cause.csv,,1,[],"['causes', 'results in']",explicit,"[('overgrowth_of_bacteria', 'bacterial_vaginosis')]",No
"Acne is usually caused by bacteria, and using a witch hazel acne astringent can help fight the bacteria that cause acne, and in turn help prevent the formation of more acne.",CauseNet-cause.csv,,1,[],"['caused', 'cause']",explicit,"[('bacteria', 'acne')]",No
The root cause of egoism is ignorance or Avidya; Ego is the false self.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('ignorance', 'egoism')]",No
Obesity can also cause fatty infiltration of the liver (hepatic lipidosis) and fat over the ribcage and in the abdomen reduces the ability of the chest to expand and therefore reduces the capacity of the lungs.,CauseNet-cause.csv,,1,[],"['cause', 'therefore']",explicit,"[('obesity', 'fatty_infiltration_of_the_liver')]",No
- (Read more) Easily file a Zoloft birth defects lawsuit with Flood Law Group to maximize the recovery of monetary damages from pharmaceuticals whose antidepressant drugs have caused Sertraline and Zoloft birth defects and side effects.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('antidepressant_drugs', 'side_effects')]",No
"If neglected, diabetes can cause serious health complications, ranging from blindness to kidney failure.Approximately 8% of the population in the United States has diabetes.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('diabetes', 'serious_health_complications')]",No
The MRI scans will also be used to help identify any brain abnormalities which might be the cause of psychotic symptoms in a proportion of participants.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('brain_abnormalities', 'psychotic_symptoms')]",No
"As such, they should be held strictly liable, as a matter of law, for any defect that proximately causes injury.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('defect', 'injury')]",No
These sorts of reports cannot establish that the drugs caused the adverse outcomes.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('drugs', 'adverse_outcomes')]",No
Author Sarah Murray discusses the carbon emissions caused by food production without getting into the argument that foods purchased locally are more nutritious and taste better.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('food_production', 'carbon_emissions')]",No
"The thought of a woman being violated in that manner is sickening to any sane human being, so it seems to follow that a pregnancy caused by a rape would be a further complication of an already horrific situation.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('rape', 'pregnancy')]",No
"In testimony before a Congressional panel, Lippmann said that his Committee ""agreed with EPA"" that the data were ""insufficient"" to claim that secondhand smoke causes asthma, and that ""further research is needed to determine if a causal link...can be established.""",CauseNet-cause.csv,,1,['claim'],['causes'],explicit,"[('secondhand_smoke', 'asthma')]",No
"When taken in excess quantities, dextromethorphan can cause euphoria and hallucinations.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('dextromethorphan', 'hallucinations')]",No
"At the Killino Firm, we recognize the trauma and devastation caused by these injuries and we have committed our practice to helping the injured and their families seek justice and recover compensation for their losses.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('injuries', 'trauma')]",No
"If my ""errors"" caused a serious injury, they would doubtless be added to the assessment that human error causes 70-90% of all accidents.",CauseNet-cause.csv,,1,[],"['caused', 'causes']",explicit,"[('errors', 'serious_injury')]",No
Several fungi can cause this condition.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('fungi', 'condition')]",No
"From those findings, he posited that measles virus from the MMR vaccine irritated the gut of these kids, allowing toxins to seep out of the bowel, infect the nervous system and cause their autism.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('measles_virus_from_the_mmr_vaccine', 'autism')]",No
"The term, a euphemism for ""drug addiction,""serves only to confuse the uninitiated by suggesting the idea that demons cause psychotropic drug addiction rather than addiction causes demons.",CauseNet-cause.csv,,1,[],"['cause', 'causes']",explicit,"[('addiction', 'demons')]",No
These may include screening for colorectal cancer or digestive conditions that may cause bleeding during bowel movements.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('colorectal_cancer', 'bleeding')]",No
"This medication can cause serious (sometimes fatal) kidney problems or blood disorders (e.g., granulocytopenia).",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('medication', 'blood_disorders')]",No
And change in hormones is the primary cause of acne.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('change_in_hormones', 'acne')]",No
"Many people said heart disease is the leading cause of death among women, making four in ten deaths.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('heart_disease', 'death_among_women')]",No
There has been some concern that ibuprofen can cause kidney damage.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('ibuprofen', 'kidney_damage')]",No
Tramadol may cause constipation.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('tramadol', 'constipation')]",No
"CF is an autosomal recessive disease caused by mutations in the gene encoding the CF transmembrane conductance regulator (CFTR) (2, 3).",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('mutations_in_the_gene', 'autosomal_recessive_disease')]",No
Critical amino acids and proteins remain whole to condition hair and protect it from damage and aging caused by environmental factors.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('environmental_factors', 'damage')]",No
Advanced cancer is responsible to cause symptoms that get worsened and need immediate treatment to help control them effectively in a short period.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('advanced_cancer', 'symptoms')]",No
Onchocerca volvulus causes cutaneous onchocerciasis and river blindness\\\\n\\\\nThe other two are less seriously pathogenic but commonly parasitise humans.,CauseNet-cause.csv,,1,[],['causes'],explicit,"[('onchocerca_volvulus', 'river_blindness')]",No
Severe liver injury is the main cause of death among fatal cases of EBV infection (5).,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('severe_liver_injury', 'death')]",No
ZAPPERS AND ANTI-PARASITIC HERBALS: The thesis behind this theory is that all diseases are caused by parasites (including flukes) and that all one has to do to eliminate the disease state is to eliminate the parasites.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('parasites', 'diseases')]",No
Chemicals that kill insects are sure to cause illness or even death to us an/or our pets.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('chemicals', 'illness')]",No
"Not long ago, the so-called ""dynamic"" wrinkles; wrinkles caused by facial expressions, such as crow's feet, glabellar or frown lines, and forehead lines were the source of much consternation for patients and doctors alike because they were difficult to treat even with surgery.",CauseNet-cause.csv,,1,[],"['caused', 'because']",explicit,"[('facial_expressions', 'wrinkles')]",No
"Often ignorance causes pain for the knowledgeable, rarely for the ignorant.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('ignorance', 'pain')]",No
[ 41] The leading cause of death in children who survive the neonatal period is malaria.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('malaria', 'death_in_children')]",No
"However, many of my members have expressed very clearly that this decision would cause great consternation and that, if this happened, they would want to see us leave....",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('decision', 'great_consternation')]",No
"In this part of the world, mortality caused by cervical cancer is highest in the countries that are least equipped to deal with the problem.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('cervical_cancer', 'mortality')]",No
"Because osteoarthritis commonly causes pain and discomfort in the affected joints, the dog with CHD often has impaired mobility and a diminished quality of life.",CauseNet-cause.csv,,1,[],"['Because', 'causes']",explicit,"[('osteoarthritis', 'pain')]",No
"They include consideration of the duty owed, the attorney's mens rea, the injury caused by the misconduct, and the existence of aggravating and mitigating factors.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('misconduct', 'injury')]",No
"Infection by ""opportunist"" intracellular germs, which are usually destroyed by the immunity defense mechanism in a normal person, is the cause of AIDS.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('infection', 'aids')]",No
The cause narrowing of the arteries is caused by atheroma.,CauseNet-cause.csv,,1,[],"['cause', 'caused']",explicit,"[('atheroma', 'narrowing_of_the_arteries')]",No
"Carbon dioxide emissions produced by burning fossil fuels are the major cause of global warming, so efforts to combat climate change have focused on ways to cut CO2 releases.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('carbon_dioxide_emissions', 'global_warming')]",No
"Some 20-25 percent of all children sustain injuries requiring medical treatment, and unintentional injuries are the leading cause of death in individuals ages 1 to 21.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('unintentional_injuries', 'death')]",No
Mobic is particular is used for occurrences of inflammations caused by arthritis.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('arthritis', 'inflammations')]",No
"With a friend's help, he made his flight, but spent the rest of the trip battling the discomfort caused by his osteoarthritis.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('osteoarthritis', 'discomfort')]",No
"By 1915, the first strikes broke out against the privations caused by the war, notably in Britain.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('war', 'privations')]",No
The devastation caused by slave-hunting and famine lay all around.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('slave-hunting', 'devastation')]",No
Malaria is caused by infection with a parasite from the genus Plasmodium.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('infection', 'malaria')]",No
"In Florida, in order to prove that you were injured due to the failure of a health provider you must show: (1) The health care provider failed to exercise a duty of care and (2) The failure was the proximate cause of the injury.",CauseNet-cause.csv,,1,[],"['due to', 'cause']",explicit,"[('failure', 'injury')]",No
"Histamine is the best known and may cause headaches, hot flushes and other side-effects in sensitive persons.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('histamine', 'headaches')]",No
"Annually, 12,000-14,000 Americans die from hepatitis C, the infectious disease caused by hepatitis C virus (HCV).",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('hepatitis_c_virus', 'infectious_disease')]",No
Suicide is now the third leading cause of death for 15-24 year-olds nationally.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('suicide', 'death')]",No
"* By Practice AreaBankruptcyBusiness LawChild CustodyCriminal LawDivorceEnvironmental LawFamily LawLabor & Employment LawPersonal InjuryReal EstateWills & ProbateMore... By Life EventsGetting a DivorceWrite a WillBankruptcy, Credit and DebtHome Disaster RecoveryLosing a JobLandlord TenantAutomobile AccidentPrivacy ViolatedCare for an Aging RelativeIdentity TheftHot Topics on Lawyers.comMore... By LocationCaliforniaFloridaGeorgiaIllinoisMichiganNew JerseyNew YorkOhioPennsylvaniaTexasWashingtonMore... Personal injury law pertains to any injury, harm, wrong, or damage caused by the negligence or actions of another party.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('negligence', 'damage')]",No
"Part of the problem is global warming, which causes sea levels to rise and may make coastal cities like Jakarta especially vulnerable to flooding and monsoon storms.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('global_warming', 'sea_levels_to_rise')]",No
"However, listeriosis, the disease caused by Listeria monocytogenes, can be deadly in vulnerable populations, such as pregnant women, fetuses, infants, the elderly, and those with compromised immune systems.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('listeria_monocytogenes', 'disease')]",No
"Hydrocollators, thermalators, and other forms of massage therapy equipment are great for treating injuries caused by sports and exercising.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('sports', 'injuries')]",No
"The infection causes severe muscle spasms, leading to ""locking"" of the jaw, making it hard to open the mouth or swallow.",CauseNet-cause.csv,,1,[],"['causes', 'leading to']",explicit,"[('infection', 'severe_muscle_spasms')]",No
"In fact, studies suggest that intercourse that occurs a day or more after ovulation rarely results in pregnancy.",CauseNet-noncause.csv,,1,[],['results in'],explicit,"[('intercourse', 'pregnancy')]",No
"Continuously, it's the dryness in the pores and skin that results in additional itching and irritation.",CauseNet-noncause.csv,,1,[],['results in'],explicit,"[('dryness_in_the_pores_and_skin', 'irritation')]",No
The residue might be left around the rug leading to it to attract far more dust and may result in premature wear.,CauseNet-noncause.csv,,1,[],"['leading to', 'result in']",explicit,"[('residue', 'premature_wear')]",No
"To have a successful claim, you have to have a doctor willing to testify that medical malpractice occurred and the negligence resulted in damages.",CauseNet-noncause.csv,,1,['claim'],['resulted in'],explicit,"[('negligence', 'damages')]",No
The trial demonstrated that tamoxifen resulted in a 50% reduction in breast cancer incidence.,CauseNet-noncause.csv,,1,[],['resulted in'],explicit,"[('tamoxifen', 'reduction')]",No
"At the same time, state health department investigations of many hospital adverse events, such as patient injuries from falls, perforations resulting in disability, and death or serious injury due to surgery, have been rare, data in the report shows.",CauseNet-noncause.csv,,1,[],"['resulting in', 'due to']",explicit,"[('surgery', 'death')]",No
"The flood hazard areas of the County of Tulare are subject to periodic inundation which results in loss of life and property, health and safety hazards, disruption of commerce and governmental services, extraordinary public expenditures for flood protection and relief, and impairment of the tax base, all of which adversely affect the pubic health, safety, and general welfare.",CauseNet-noncause.csv,,1,[],['results in'],explicit,"[('periodic_inundation', 'loss_of_life')]",No
"As a result, nobody will be held liable even when the accident is due to reckless driving.",CauseNet-noncause.csv,,1,[],"['As a result', 'due to']",explicit,"[('reckless_driving', 'accident')]",No
"Those actions and reactions have only occasionally resulted in death, but they nearly always involve destruction and suffering.",CauseNet-noncause.csv,,1,[],['resulted in'],explicit,"[('reactions', 'death')]",No
This can lead to symptoms resulting in a heart attack.,CauseNet-noncause.csv,,1,[],"['lead to', 'resulting in']",explicit,"[('symptoms', 'heart_attack')]",No
The invention also provides a method of treating a disease or pathological condition resulting in apoptotic cell death by increasing the activity of Bcl-2 wherein the disease or pathological condition is mediated by viral infection.,CauseNet-noncause.csv,,1,[],['resulting in'],explicit,"[('disease', 'apoptotic_cell_death')]",No
"The paranoia produced by methamphetamine abuse results in suspiciousness, hyperactive behavior, and dramatic mood swings.",CauseNet-noncause.csv,,1,[],['results in'],explicit,"[('paranoia', 'hyperactive_behavior')]",No
"The storm also brought strong winds, which resulted in high wind power production at the same time the reservoirs needed to be emptied.",CauseNet-noncause.csv,,1,[],['resulted in'],explicit,"[('storm', 'strong_winds')]",No
The deep recession of late 2007 to mid-2009 and slow recovery through late 2010 resulted in unemployment that was unacceptably high (nearly 10 percent) and inflation that was below the level the Fed judges to be consistent with its mandate.,CauseNet-noncause.csv,,1,[],['resulted in'],explicit,"[('deep_recession', 'unemployment')]",No
"Increases the prison term to any number of years or life if a violation results in a death.""",CauseNet-noncause.csv,,1,[],['results in'],explicit,"[('violation', 'death')]",No
Our policy is to reflect transfers in and transfers out at the beginning of the quarter in which a change in circumstances resulted in the transfer.,CauseNet-noncause.csv,,1,[],['resulted in'],explicit,"[('change_in_circumstances', 'transfer')]",No
This failure then results in large fines that can ruin profits.,CauseNet-noncause.csv,,1,[],['results in'],explicit,"[('failure', 'large_fines')]",No
"For purposes of this Agreement, a ""Change in Control"" is defined as the consummation of any of the following transactions: (i) any merger or consolidation which results in the voting securities of the Company outstanding immediately prior thereto representing immediately thereafter (either by remaining outstanding or by being converted into voting securities of the surviving or acquiring entity) less than a majority of the combined voting power of the voting securities of the Company or such surviving or acquiring entity outstanding immediately after such merger or consolidation; (ii) any sale of all or substantially all of the assets of the Company; or (iii) the complete liquidation of the Company.",CauseNet-noncause.csv,,1,[],['results in'],explicit,"[('merger_or_consolidation', 'voting_securities_of_the_company')]",No
"This can relieve stress, which is especially important because stress can lead to acne.",CauseNet-noncause.csv,,1,[],"['because', 'lead to']",explicit,"[('stress', 'acne')]",No
"Polytrauma is defined as two or more injuries resulting in physical, cognitive, psychological, or psychosocial impairments and functional disability.",CauseNet-noncause.csv,,1,[],['resulting in'],explicit,"[('injuries', 'functional_disability')]",No
"""Natchez Mississippi Blues"" memorializes The Rhythm Club fire, a fire resulting in the death or serious injury of over two hundred nine African-Americans.",CauseNet-noncause.csv,,1,[],['resulting in'],explicit,"[('fire', 'serious_injury')]",No
Failure here results in failure everywhere.,CauseNet-noncause.csv,,1,[],['results in'],explicit,"[('failure_here', 'failure_everywhere')]",No
"NBCOT offers an Early Determination Review to individuals who (1) have been charged with or convicted of a felony, (2) have had any professional license, registration or certification revoked, suspended or subject to probationary conditions by a regulatory authority or certification board, and/or (3) have been found by any court, administrative or disciplinary proceeding to have committed negligence, malpractice, recklessness or willful or intentional misconduct which resulted in harm to another.",CauseNet-noncause.csv,,1,[],['resulted in'],explicit,"[('negligence', 'harm_to')]",No
"Physically, I suffered stress and trauma, which resulted in a rash and high blood pressure.",CauseNet-noncause.csv,,1,[],['resulted in'],explicit,"[('stress', 'high_blood_pressure')]",No
"Drug treatment at 500&#181;M and 1mM resulted in significant abnormalities and death, whereas development at the lower concentrations appeared normal.",CauseNet-noncause.csv,,1,[],['resulted in'],explicit,"[('drug_treatment', 'death')]",No
"Preliminary scientific research has shown that many types of nanoparticles can result in increased oxidative stress which can result in the formation of free radicals that can lead to cancer, DNA mutation and even cell death.",CauseNet-noncause.csv,,1,[],"['result in', 'result in', 'lead to']",explicit,"[('formation_of_free_radicals', 'cancer')]",No
This lack of activity may lead to obesity and general physical deterioration that may eventually result in the onset of cardiovascular and other serious health problems.,CauseNet-noncause.csv,,1,[],"['lead to', 'result in']",explicit,"[('lack_of_activity', 'obesity')]",No
"Consequently, healthy cells are commonly damaged in the process of treating the cancer, which results in side effects.",CauseNet-noncause.csv,,1,[],"['Consequently', 'results in']",explicit,"[('cancer', 'side_effects')]",No
"Disruption of this balance results in serious diseases such as fibrosis, arthritis, and tumour growth.",CauseNet-noncause.csv,,1,[],['results in'],explicit,"[('disruption_of_this_balance', 'serious_diseases')]",No
He further suggests that this is most likely after period of overproduction resulting in depression and weakening of the parties who control the current political system.,CauseNet-noncause.csv,,1,[],['resulting in'],explicit,"[('overproduction', 'depression')]",No
"Poor posture and other back and neck problems can also trigger headaches, along with hunger (which results in a drop in blood sugar), oral contraceptives, changes in weather, bright lights, excessive noise, cigarette smoke, allergies, and disruptions in sleep patterns.",CauseNet-noncause.csv,,1,[],['results in'],explicit,"[('poor_posture', 'headaches')]",No
"Conversely, highly public losses such as the September 11th tragedy, Littleton Shootings or losses due to war can result in a greater community response and demonstration of support, allowing survivors to bond and grieve together.",CauseNet-noncause.csv,,1,[],"['due to', 'result in']",explicit,"[('war', 'losses')]",No
This exploration work resulted in approximately 9400m diamond drilling and extensive ground-based exploration work facilitating the advancement of more than 15 projects at various stages of development.,CauseNet-noncause.csv,,1,[],['resulted in'],explicit,"[('exploration_work', 'extensive_ground-based_exploration_work')]",No
"Because the letter of the Law, serves only to produce condemnation and adverse judgment, which leads to death.",CauseNet-noncause.csv,,1,[],"['Because', 'leads to']",explicit,"[('condemnation', 'death')]",No
"Thus this coverage will make payments on your behalf to that injured third-party, in the event your car is involved in an accident that results in serious injury or death to others or damage to their property.",CauseNet-noncause.csv,,1,[],"['Thus', 'results in']",explicit,"[('accident', 'serious_injury')]",No
"Because of delays due to war, construction continued until 1833.",CauseNet-noncause.csv,,1,[],"['Because', 'due to']",explicit,"[('war', 'delays')]",No
"Because of the repeated need to extend the period to reform governing instruments and the fact that the failure to meet the 1969 Act rules often resulted in reduced amounts passing to charity, in the Tax Reform Act of 1984 (1984 Act) Congress enacted a permanent rule permitting the reformation of split-interest charitable contributions.",CauseNet-noncause.csv,,1,[],"['Because', 'resulted in']",explicit,"[('failure_to_meet_the_1969_act_rules', 'reduced_amounts_passing_to_charity')]",No
"Thirdly, on account of the reverence due to God: because blood is most necessary for life, for which reason ""life"" is said to be ""in the blood"" (Lev.",CauseNet-noncause.csv,,1,[],"['due to', 'because']",explicit,"[('god', 'reverence')]",No
"When someone is negligent and that negligence results in injuries or even death or permanent disability, never let them get away with it.",CauseNet-noncause.csv,,1,[],['results in'],explicit,"[('negligence', 'death')]",No
"Because of high blood flow and pressure imbalances, AVMs in the brain are at risk of hemorrhage or rupture, which can lead to stroke, severe disability and even death.",CauseNet-noncause.csv,,1,[],"['Because', 'lead to']",explicit,"[('hemorrhage', 'stroke')]",No
This results in flicker that can lead to eye fatigue and soreness.,CauseNet-noncause.csv,,1,[],"['results in', 'lead to']",explicit,"[('flicker', 'eye_fatigue')]",No
"In children who have undergone an organ transplant, or who experience other conditions resulting in a weakened immune system, adenovirus infections are something that can be very severe and have the potential to result in overwhelming infection, or even death.",CauseNet-noncause.csv,,1,[],"['resulting in', 'result in']",explicit,"[('conditions', 'weakened_immune_system')]",No
"When doing anything complex in the air, any sort of mishap can lead to a fall that may result in serious injury or death.",CauseNet-noncause.csv,,1,[],"['lead to', 'result in']",explicit,"[('fall', 'death')]",No
"Inaction, rather than action, results in the penalty.",CauseNet-noncause.csv,,1,[],['results in'],explicit,"[('action', 'penalty')]",No
Accumulation of fatty acid and fatty acid metabolites in these insulin-responsive tissues leads to acquired insulin signaling defects and insulin resistance resulting in a reduced glucose transport [43].,CauseNet-noncause.csv,,1,[],"['leads to', 'resulting in']",explicit,"[('accumulation_of_fatty_acid', 'insulin_resistance')]",No
"From this experience (I was doing more than 8 hours of output, quite easily, by the way, within 8 hours because the standards had been set too easily by someone) I learned that concentration of power leads to corruption (a powerful supplier selling to an indifferent purchaser with the US taxpayer geting soaked for inflated prices).",CauseNet-noncause.csv,,1,[],"['because', 'leads to']",explicit,"[('concentration_of_power', 'corruption')]",No
"Conflict results in anxiety, anguish, stress, tension.",CauseNet-noncause.csv,,1,[],['results in'],explicit,"[('conflict', 'anxiety')]",No
"The low yields and gradual ripening resulted in wines with good intensity, lower than normal alcohols and an appealing gentle minerality.",CauseNet-noncause.csv,,1,[],['resulted in'],explicit,"[('low_yields', 'wines')]",No
Both of these viruses maintain latent infections in their human host but intermittently lead to uncontrolled cellular proliferation that results in cancer.,CauseNet-noncause.csv,,1,[],"['lead to', 'results in']",explicit,"[('uncontrolled_cellular_proliferation', 'cancer')]",No
Limited visibility can lead to confrontations with humans and to accidents because their biting inhibition is considerably reduced due to the unusual environmental conditions.,CauseNet-noncause.csv,,1,[],"['lead to', 'because', 'due to']",explicit,"[('limited_visibility', 'accidents')]",No
Problems that are uncovered during an investigative hearing can often lead to new legislation that may relate to federal funding or result in referral to a federal or state court.,CauseNet-noncause.csv,,1,[],"['lead to', 'result in']",explicit,"[('problems', 'new_legislation')]",No
"first, I had a trauma that resulted in neuropathic pain two years ago.",CauseNet-noncause.csv,,1,[],['resulted in'],explicit,"[('trauma', 'neuropathic_pain')]",No
"Software may be designed to use in several different special cases, but they all target to help alleviate the effects of the accidents or mistakes that resulted in data loss.",CauseNet-noncause.csv,,1,[],['resulted in'],explicit,"[('accidents', 'data_loss')]",No
"Sanctuary staff works to protect marine resources because in the absence of active management, many of these special features can suffer from degradation due to human actions, both inadvertent and intentional.",CauseNet-noncause.csv,,1,[],"['because', 'due to']",explicit,"[('human_actions', 'degradation')]",No
This misconception resulted in frustration when it came to imposing a statute against it until finally in 1970 when the federal government made it as a controlled substance.,CauseNet-noncause.csv,,1,[],['resulted in'],explicit,"[('misconception', 'frustration')]",No
The strong convection which developed resulted in one fatality in the Forest Falls area as heavy rainfall produced flash flooding.,CauseNet-noncause.csv,,1,[],['resulted in'],explicit,"[('heavy_rainfall', 'flash_flooding')]",No
"A study by the National Council on Aging shows that, left untreated, hearing loss often results in distorted communication, isolation, withdrawal, depression, anger, and severely reduced overall psychological health, in addition to an average loss of income per household of up to $12,000 per year.",CauseNet-noncause.csv,,1,[],['results in'],explicit,"[('hearing_loss', 'withdrawal')]",No
"Humulus helps relieve tension and anxiety and may be used where tension results in restlessness, headache and indigestion.",CauseNet-noncause.csv,,1,[],['results in'],explicit,"[('tension', 'headache')]",No
"Phenylketonuria (PKU), inborn error of metabolism, characterized by a virtual absence of phenylalanine hydroxylase activity and an elevation of plasma phenylalanine, that frequently results in mental retardation.",CauseNet-noncause.csv,,1,[],['results in'],explicit,"[('phenylketonuria', 'mental_retardation')]",No
