sentence,source,id,sentence_count,negation_marker,causal_marker,implicit_vs_explicit,CE,multiple_c_e
"If there are more than 200 colonies of F.C. Bacteria present, other disease causing organisms will also be present.",CauseNet-cause.csv,,2,[],[],implicit,"[('disease', 'organisms')]",No
"Localization of melanin in conidia of Alternaria alternata using phage display antibodies; Carzaniga R et al. ; Melanins derived from 1,8-dihydroxynaphthalene (DHN) are important for the pathogenicity and survival of fungi causing disease in both plants and animals .",CauseNet-cause.csv,,2,[],[],implicit,"[('fungi', 'disease')]",No
"""Many of our patients who thought that their headaches were due to brain tumors, were thrilled to have complete relief after treatment of what actually turned out to be a muscular injury which had been causing their pain,"" says Dr. Klemons who has treated thousands of chronic pain sufferers from across the United States and abroad for over 20 years.",CauseNet-cause.csv,,2,[],['due to'],implicit,"[('brain_tumors', 'headaches')]",No
"Red or orange biohazard labels must be placed on containers and storage units (refrigerators, freezers, incubators, waste containers, etc.) used for microorganisms or biological toxins causing disease in humans, or human blood, tissues, cell lines or OPIM.",CauseNet-cause.csv,,2,[],[],implicit,"[('microorganisms', 'disease_in_humans')]",No
"In fact the Gulf War itself, which is still causing death and injury due to it's enviromental impact and it's destrucion of infrastructure, was clearly authorized by the U.N under following United Nations Security Council Resolution: ""Noting that, despite all efforts by the United Nations, Iraq refuses to comply with it's obligation to implement Resoultion 660 (1990) [ i.e.the one demanding it's withdrawl from Kuwait ] . . . .in flagrant contempt of the Council, 2) Authorises member states co-operating with the Government of Kuwait, unless Iraq on or before 15 January, 1991 fully implements, as set forth in Paragraph 1 above, the foregoing Resolutions, to use all necessary means to uphold and implement Security Council Resolution 660 (1990) [i.e. the resolution demanding an Iraqi withdrawl from Kuwait] and all subsequent relevant resolutions and to restore international peace and security in the area; Since then there has been the U.N. imposed trade sanctions and the United Nations Special Commision on Iraq or UNSCOM, the first aimed at forcing the Iraqi government to disarm itself of it's 'weapons of mass destruction' and the second being a team of inspectors mandated by the U.N. to go any where in Iraq to seek out and destroy both 'weapons of mass destruction' and the technology used to produce them.",CauseNet-cause.csv,,6,[],"['due to', 'Since']",implicit,"[('gulf_war', 'death')]",No
"In the legislation, Sen. John Moolenaar, R-Midland, proposes that cleanup criteria for cancer causing substances continue to follow the state's existing guidelines unless the Agency for Toxic Substances and Disease Registry has a different policy.",CauseNet-cause.csv,,2,[],[],implicit,"[('cancer', 'substances')]",No
"In a study of 120 children, Amano et al. (2000) found that children with Down Syndrome were more likely to have oral pathogens (or microorganisms capable of causing disease) associated with gingivitis compared with children without MR. Rationale for Increased Prevalence Since oral health is dependent on oral hygiene (US DHHS, 2000b), the increased prevalence of oral health problems among individuals with MR may be related to their oral health habits (Waldman et al., 2000b).",CauseNet-cause.csv,,3,[],['Since'],implicit,"[('gingivitis', 'disease')]",No
"A new way to look for disease causing genes is to insert the bacteria into an animal and watch for the expressed genes; M.J. Mahan et al., ""Selection of bacterial virulence genes that are specifically induced in host tissues"", Science 259: 686-8, 595.",CauseNet-cause.csv,,2,[],[],implicit,"[('disease', 'genes')]",No
"She also recalled that on March 11, 2009, Dr. Joiner recommended that she see her primary care physician to see if there were any other medical conditions that were causing her weight gain, and she subsequently went to the Rockbridge free clinic.",CauseNet-cause.csv,,2,[],[],implicit,"[('medical_conditions', 'weight_gain')]",No
"""staSAFE has been proven to kill pathogens causing swine flu (H1N1), MRSA,salmonella and dysentery among others,"" said Michael Smith, who invented theArgenius technology with Dr. If you notice anyonesuspicious in the parking area you can use your keys as a weapon.",CauseNet-cause.csv,,2,[],[],implicit,"[('pathogens', 'dysentery')]",No
"Also in other news, Mr. Rizzuto, Don of the Rizzuto Family, and propriator of the AMtimes, was arrested early last week for assaulting an officer, assault causing bodily harm, and possesion of marijauna.",CauseNet-cause.csv,,2,[],[],implicit,"[('assault', 'bodily_harm')]",No
"Traditional measures of health problems include the frequency of time lost to illness and to incidents causing injury, says Dr. Annalee Yassi, director of the Institute for Health Promotion Research at the University of British Columbia.",CauseNet-cause.csv,,2,[],[],implicit,"[('incidents', 'injury')]",No
"No parasites causing disease in humans such as Dirofilaria spp. were detected in about 83,000 mosquitoes tested, which had been collected in 2009 and 2010 in 16 locations throughout Germany.",CauseNet-cause.csv,,2,[],[],implicit,"[('parasites', 'disease_in_humans')]",No
"Many deaths were due to preoperative preparations or even the surgery itself being undertaken too hastily, or to too much I.V. fluid being given the patient during surgery, causing heart attacks.",CauseNet-cause.csv,,2,[],['due to'],implicit,"[('surgery', 'deaths')]",No
"I have another appointment this week, and if things look good, will have a procedure that could burn out the nerves causing me my pain, which would mean bye bye crutches!!",CauseNet-cause.csv,,2,[],[],implicit,"[('nerves', 'pain')]",No
"You act for the defendant, Mr. B who is charged with criminal negligence causing death.",CauseNet-cause.csv,,2,[],[],implicit,"[('criminal_negligence', 'death')]",No
"Some viruses can trigger cancer when they are incorporated into the DNA, and some STIs could lead to cancer by causing chronic inflammation, said study leader Dr. Jonathan L. Wright of the Fred Hutchinson Cancer Research Center in Seattle.",CauseNet-cause.csv,,2,[],['lead to'],implicit,"[('viruses', 'cancer')]",No
"Therefore, after the flood, lifespans were shortened by radiation causing harmful somatic (bodily) effects like cancer, etc. and genetic effects like mutations.",CauseNet-cause.csv,,2,[],['Therefore'],implicit,"[('radiation', 'effects')]",No
State v. Old Chief v. 172 -- Defendant charged in federal court with having a weapon while under a disability offered to stipulate existence of prior conviction in order to avoid jury learning that it was for assault causing serious bodily injury.,CauseNet-cause.csv,,2,[],[],implicit,"[('assault', 'serious_bodily_injury')]",No
Chubu Electric Power Co. last week shut two reactors out of fear of a natural disaster causing a crisis similar to the one at Tokyo Electric Power Co.'s Fukushima No. 1 nuclear power plant.,CauseNet-cause.csv,,4,[],[],implicit,"[('natural_disaster', 'crisis')]",No
"Punitive damages for negligence causing personal injury, while rare, may be awarded if, but only if, the level of negligence is ""so high that it amounts to an outrageous and flagrant disregard for the plaintiff's safety, meriting condemnation and punishment"" (McLaren Transport Ltd., supra, at p. 434, per Tipping J. New Zealand's situation is somewhat complicated by its extensive statutory scheme of no-fault benefits to compensate personal injuries from accidents in lieu of compensatory damages.",CauseNet-cause.csv,,2,[],[],implicit,"[('negligence', 'personal_injury')]",No
"A postdoctoral fellow working with Dr. Miller, Brad Davis, notes ample data suggesting ""that the virus is causing enough damage to elicit a strong response in salmon....",CauseNet-cause.csv,,2,[],[],implicit,"[('virus', 'damage')]",No
"A grand jury on Wednesday indicted Thomas Lynch on six counts of aggravated battery and one count of failure to stop after an accident causing injuries in connection with September's paceline incident on St. These are felony charges, largely in relation to just two of the 17 victims, and the state's attorney may add additional counts to reflect the full scope of the alleged attack.",CauseNet-cause.csv,,2,[],[],implicit,"[('accident', 'injuries')]",No
"I went to the doctor two days ago, had blood work done and they called yesterday to report that my thyroid is fine and the dr. thinks that stress could be causing my symptoms (and boy do I have stress with 2 toddlers and 2 teenagers, wow they keep me on my toes...lol).",CauseNet-cause.csv,,2,[],[],implicit,"[('stress', 'symptoms')]",No
"We relate in detail a portion of those findings: Of the physicians who have offered expert opinions in this case, we conclude that Drs. Hermansen and Latimer are the most qualified to evaluate the timing of the injury causing [the infant's] cerebral palsy . . . .",CauseNet-cause.csv,,5,[],[],implicit,"[('injury', 'cerebral_palsy')]",No
"While pursuing my undergraduate degrees, I did research in the Fungal Genomics lab under the direction of Dr. Ralph Dean and Dr. There, I studied genes affecting pathogenicity in Magnaporthe grisea, the fungus causing rice blast disease.",CauseNet-cause.csv,,3,[],[],implicit,"[('fungus', 'rice_blast_disease')]",No
"The team now suspects that the cocaine may be causing the problems in a sort of vicious cycle (cocaine use leads to insomnia which leads to sleepwalking which leads to buying more cocaine, etc.), or possibly it is whatever the cocaine is cut with that is causing the problem.",CauseNet-cause.csv,,2,[],"['leads to', 'leads to', 'leads to']",implicit,"[('cocaine', 'problems')]",No
"According to the Southeast Texas Record, Onita Bennett filed medical malpractice lawsuits against Pine Forest Nursing and Rehabilitation Centers, Southeast Texas Medical Associates (SETMA) and Dr. The lawsuit stated that the parties involved failed to properly supervise her weak and elderly husband Elwood, causing a fall that broke his hip and led to complications.",CauseNet-cause.csv,,2,[],['led to'],implicit,"[('fall', 'complications')]",No
"She is working with Dr. Craig Harris to examine how changes in maternal nutrition can affect the reductive envIronment, causing oxidative stress that can lead to birth defects.",CauseNet-cause.csv,,2,[],['lead to'],implicit,"[('oxidative_stress', 'birth_defects')]",No
"Restricted growth without toxin production (tenuazonic acid and others)76 occurred in blueberries.75 One of the symptoms resulting from ingestion of Alternaria sp. is pronounced muscle spasms and cramps.77 Mucormycosis is a devastating fungal disease affecting mainly diabetic and immunosuppressed patients, frequently causing death.",CauseNet-cause.csv,,2,[],[],implicit,"[('muscle_spasms', 'death')]",No
"But science cannot accept Dr. Rahman's claim that ""It (HAARP) may also affect plate tectonics causing earthquakes, floods through torrential rains and trigger tsunamis.""",CauseNet-cause.csv,,2,['claim'],[],implicit,"[('plate_tectonics', 'earthquakes')]",No
"and Mrs. Leard, Fernwood, deceased who was 40 years of age suffered from a bout of measles about two weeks ago which developed in pneumonia causing his death.",CauseNet-cause.csv,,2,[],[],implicit,"[('pneumonia', 'death')]",No
"Over the next two years, Dr. Ginn will work to determine if dogs with lymphoma lack proteins necessary to detoxify environmental carcinogens, or cancer causing substances, from their bodies.",CauseNet-cause.csv,,2,[],[],implicit,"[('cancer', 'substances')]",No
"The bodily harm contemplated by the test is essentially equivalent to that contemplated by the definition found in s. 267(2) of the Code, dealing with the offence of assault causing bodily harm.",CauseNet-cause.csv,,2,[],[],implicit,"[('assault', 'bodily_harm')]",No
"The extreme conditions faced by the trekkers on the polar plateau above the Shackleton Glacier included temperatures ranging down to -50C. (17th) Driven by powerful winds, snow and rain pounded the Midwest and Northeast (USA) , knocking out power to thousands of people and causing accidents from Illinois to New England.",CauseNet-cause.csv,,2,[],[],implicit,"[('temperatures', 'accidents')]",No
"id=46740) [details] > iexploder test causing a crash, most likely due the ruby element. > >",CauseNet-cause.csv,,2,[],[],implicit,"[('iexploder_test', 'crash')]",No
"Well thank you to mainstream media today, Forbes magazine, Healthy Child Healthy World, The Campaign For Safer Cosmetics, etc. are all writing the scary facts about these products: they contain cancer causing chemicals.",CauseNet-cause.csv,,2,[],[],implicit,"[('cancer', 'chemicals')]",No
"Accused Fox, Maracle, Doreen, Chartrand, Barnhart, and Baptiste will be back in the Napanee courtroom to hear their sentences Oct. 4, and Brant and Mathew Kunkel, who took the hardest hit of all the accused in the case as he was found guilty of possession of a weapon (brass knuckles), unauthorized possession of a weapon, assault with a weapon, and assault causing bodily harm, are expected back in court on Tuesday, Oct.",CauseNet-cause.csv,,2,[],[],implicit,"[('assault', 'bodily_harm')]",No
"Surveillance of antibiotic resistance in European ICUs; Hanberger H et al. ; Antibiotic resistance among bacteria causing hospital-acquired infections poses a threat, particularly to patients in intensive care units (ICUs) .",CauseNet-cause.csv,,2,[],[],implicit,"[('bacteria', 'hospital-acquired_infections')]",No
"The Diagnostic and Statistical Manual's (DSM-IV) clinical criteria for a chemical dependence outlines certain traits as being characteristic of an addiction.: increased tolerance, use over a longer period of time or in greater quantities than originally intended, investing time in planning to use, using, or recovering from use, impairment in social, occupational, or recreational activities, continued use despite it causing problems, and inability to cut back or stop using are the basic seven traits of addiction.",CauseNet-cause.csv,,2,[],[],implicit,"[('continued_use', 'problems')]",No
"The pollen causing this allergic reaction is produced mainly by ragweed (Ambrosia sp.), blooming at the same time as the goldenrod and pollinated by wind.",CauseNet-cause.csv,,2,[],[],implicit,"[('pollen', 'allergic_reaction')]",No
"In the past year, evidence suggesting that ongoing physical changes in the upper St. Clair River may be causing important water level changes in Lakes Michigan and Huron has come to light, notably in the report by W.F. Baird & Associates, ""Regime Change (Man Made Intervention) and Ongoing Erosion in the St. Clair River and Impacts on Lake Michigan-Huron Lake Levels"", which was commissioned by the Georgian Bay Association.",CauseNet-cause.csv,,4,[],[],implicit,"[('ongoing_physical_changes_in_the_upper_st._clair_river', 'important_water_level_changes_in_lakes_michigan')]",No
"So, if CO2 levels were lower in the medieval warm period and temperatures were warmer than today that is evidence that the higher CO2 levels today are causing global warming!!!",CauseNet-cause.csv,,2,[],[],implicit,"[('higher_co2_levels', 'global_warming')]",No
"Michael Pollan's latest book explores the Western diet, which is primarily made up of processed corn and soybeans, white flour and rice and how these foods are causing obesity, diabetes, cancer, etc. (and how the government backs it all).",CauseNet-cause.csv,,2,[],[],implicit,"[('foods', 'obesity')]",No
"As this Court recognized in R. v. Oickle, 2000 SCC 38 (S.C.C.), innocent people are induced to make false confessions more frequently than those unacquainted with the phenomenon might expect.179 Custodial interviews of a suspect at a police facility in investigations involving offences of significant personal violence (e.g. murder, manslaughter, criminal negligence causing death or bodily harm, aggravated assault, aggravated sexual assault, sexual assault of a child, armed robbery, etc.) should be video recorded.",CauseNet-cause.csv,,3,[],[],implicit,"[('criminal_negligence', 'death')]",No
"There is a fear that e.g. virus causing hepatitis such as HAV, HBV, HCV, HEV or TTV, virus causing immunodeficiency diseases such as HIV, or abnormal prion causing CJD etc. are present in the thrombin materials.",CauseNet-cause.csv,,2,[],[],implicit,"[('virus', 'hepatitis')]",No
"The storm that devastated the Texas Gulf Coast last Monday and Tuesday, sweeping northward, struck St. Louis and surrounding communities with diminished fury last night and today, bringing with it the heaviest downpour in the history of the city, and causing a flood that drove hundreds of city and suburban residents from their homes.",CauseNet-cause.csv,,2,[],[],implicit,"[('storm', 'flood')]",No
"In the present study, Dr. Stephen D. Hsu from the Medical College of Georgia in Augusta and colleagues tested the consequences of green tea's predominate antioxidant called EGCG in laboratory mice with type 1 diabetes and Sjogren's syndrome, which damages moisture-producing glands causing dry mouth and eyes.",CauseNet-cause.csv,,2,[],[],implicit,"[('moisture-producing_glands', 'dry_mouth')]",No
"""Many cancer causing pesticides and industrial chemicals found in the environmental and in our food tend to accumulate in fatty tissues, whether in fish, cattle, fowl, or people"", stated, Dr. In 1989, the Natural Resources Defense Council (NRDC) announced that the residues of agricultural chemicals on fruits and vegetables eaten during a typical American childhood could be initiating between 5,500 and 6,200 cancers every year.",CauseNet-cause.csv,,2,[],[],implicit,"[('cancer', 'pesticides')]",No
"This renewed focus is good news for manufacturers that have been tinkering for years with better ways to make vaccines, only to be hobbled by a soft market, cheap government purchasers and nervous regulators by Scott Gottlieb, M.D. [bullet] Vaccination-Autism Link Unproven - Radio shock jock Don Imus (search) is on a rampage about the vaccine preservative thimerosal (search) allegedly causing autism (search).",CauseNet-cause.csv,,2,[],[],implicit,"[('vaccine_preservative_thimerosal', 'autism')]",No
"The College has made arrangements with A.W.G. Dewar, Inc. to offer a tuition refund plan to Rhodes parents that will provide a refund in case of illness or accident causing the student to withdraw before the semester is completed.",CauseNet-cause.csv,,3,[],[],implicit,"[('illness', 'student_to_withdraw')]",No
"Patients With Neurological Diseases Like Parkinson's Disease May Also be Suffering From a Secondary Condition They Didn't Know Existed, New Survey Shows Patients With Neurological Diseases Like Parkinson's Disease May Also be Suffering From a Secondary Condition They Didn't Know Existed, New Survey Shows Symptoms of the Condition Such as Fainting or Unexplained Falls Make it Difficult for Many Patients to Carry Out Daily Activities, Causing More Dependence on Others CHARLOTTE, N.C., Feb. 9, 2012 (GLOBE NEWSWIRE) -- Patients with neurological diseases, such as Parkinson's disease and multiple system atrophy (MSA), may be experiencing symptoms associated with the rare condition, neurogenic orthostatic hypotension (also known as Neurogenic OH or NOH).",CauseNet-cause.csv,,2,[],[],implicit,"[('rare_condition', 'symptoms')]",No
"INQUIRY: SMCRA Sec. 516(b)(1) includes, under the permit requirements, that the operator: ""adopt measures consistent with known technology in order to prevent subsidence causing material damage to the extent technologically and economically feasible, maximize mine stability, and maintain the value and reasonably foreseeable use of such surface lands.""",CauseNet-cause.csv,,2,[],[],implicit,"[('subsidence', 'material_damage')]",No
"[7] More specifically, crimes against humanity must be committed as part of a widespread or systematic attack directed against a civilian population, pursuant to or in furtherance of a State or organizational policy to commit such attacks, and which constitutes the multiple commission of any of the following acts: murder, extermination, enslavement, deportation or forcible transfer of population, imprisonment, torture, rape, sexual slavery, persecution against any identifiable group or collectivity, enforced disappearances, apartheid, or other inhumane acts of a similar character intentionally causing great suffering or serious injury.Stephens, International Human Rights Litigation in U.S. 2008), 161-164; See generally, Van Schaack, The Definition of Crimes Against Humanity: Resolving the Incoherence, 37 Col. J. of Tran'l L. 787 (1999); Bassiouni, Crimes against Humanity in International Criminal Law (2d ed.",CauseNet-cause.csv,,3,[],[],implicit,"[('inhumane_acts', 'great_suffering')]",No
"Septic arthritis in rheumatoid disease causing bilateral shoulder dislocation: diagnosis and treatment assisted by grey scale ultrasonography; Gompels BM et al. ; Signs of sepsis may be obscure in patients with rheumatoid arthritis, particularly in association with long-term steroid therapy .",CauseNet-cause.csv,,2,[],[],implicit,"[('septic_arthritis', 'bilateral_shoulder_dislocation')]",No
"Over the next two years, I was repeatedly told by Dr. Dirkhead that hep C couldn't possibly be causing my problems and he always told me - in so many words - that my symptoms were all in my head.",CauseNet-cause.csv,,2,[],[],implicit,"[('hep_c', 'problems')]",No
"The SCC recalled that in R. v. 90, 2000 SCC 39, the four-year mandatory minimum sentence for criminal negligence causing death was held to be constitutional; notably, in that case, Arbour J. indicated that there is a considerable overlap between unlawful act manslaughter (the offence at issue in Ferguson) and criminal negligence causing death, which was the offence in Morrissey.",CauseNet-cause.csv,,2,[],[],implicit,"[('criminal_negligence', 'death')]",No
"To the person ""JD"" from Georgia who had a house in Waveland and most rescently received payment following their insurance co.'s recognition that eyewitnesses reported tornados causing the destruction, please contact the news media with your good fortune a.s.a.p. State Farm must know that their phony engineering report is just that!",CauseNet-cause.csv,,3,[],[],implicit,"[('tornados', 'destruction')]",No
"This year's speaker is Dr. Peter J. Webster, who has stirred international controversy with his findings that global warming is causing an increase in the number of severe hurricanes.",CauseNet-cause.csv,,2,[],[],implicit,"[('global_warming', 'increase')]",No
"of Sault Ste. Marie, Ont., is to appear in court on charges of criminal negligence causing death following a fatal accident last spring.",CauseNet-cause.csv,,2,[],[],implicit,"[('criminal_negligence', 'death')]",No
"The rainfall led to widespread flooding that destroyed the No. 201 Provincial Highway, causing traffic disruption and traffic congestion.",CauseNet-cause.csv,,2,[],['led to'],implicit,"[('rainfall', 'widespread_flooding')]",No
"In addition, smoking has been shown to change (in a possibly negative way) how the body responds to the bacteria causing periodontitis, including P.g. </p The ultimate goal of the studies proposed here is to understand how smoking worsens the periodontitis condition in patients that have P.g. in their mouths.",CauseNet-cause.csv,,3,[],[],implicit,"[('bacteria', 'periodontitis')]",No
"A dramatic season with a lot going on - Buffy is brought back from the dead by her friends, the nerd trio gets serious about wrecking havoc,Willow's powers are out of control, Dawn is causing problems, Buffy has employment blues, Riley comes back married, etc. - but the most unusual episode is the musical which is really priceless.",CauseNet-cause.csv,,2,[],[],implicit,"[('dawn', 'problems')]",No
"Consult with your veterinarian before using this product in animals with clotting disorders; being treated with anticoagulant medications; diabetes, or any metabolic disorder causing hyperglycemia; history of urinary tract stones; known allergies to shellfish; may be a G.I. irritant.",CauseNet-cause.csv,,2,[],[],implicit,"[('metabolic_disorder', 'hyperglycemia')]",No
"Acinetobacter spp. are typical nosocomial pathogens causing infections and high mortality, almost exclusively in compromised hospital patients.",CauseNet-cause.csv,,2,[],[],implicit,"[('nosocomial_pathogens', 'infections')]",No
"Such deletions are designed to create a blatant deception, Dr. Frederick Seitz, president emeritus of Rockefeller University and past president of the National Academy of Sciences and the American Physical Society blasted the IPCC staff, ""Whatever the intent was of those who made these significant changes, their effect is to deceive policy makers and the public into believing that the scientific evidence shows human activities are causing global warming"" While there is little disagreement over the fact that our climate is changing, what it means is still hotly contested among scientists.",CauseNet-cause.csv,,2,[],[],implicit,"[('human_activities', 'global_warming')]",No
"The court found him guilty of scientific misconduct but was unable to prove that Dr. Gallo ""intentionally"" stole the French samples, settling for his claim that somehow they got mixed into his own sear ch for a virus causing AIDS.",CauseNet-cause.csv,,2,['claim'],[],implicit,"[('virus', 'aids')]",No
"I recently went to another O.S. and was told that the stem was put in on an angle, which is causing pressure, which in turn is causing all the pain which radiates down my thigh.",CauseNet-cause.csv,,2,[],[],implicit,"[('pressure', 'pain')]",No
"""We are using gene therapy to 're-set' a specific group of cells that have become overactive in an affected part of the brain, causing the impaired movement and other symptoms associated with Parkinson's disease,"" said Dr. During.",CauseNet-cause.csv,,2,[],[],implicit,"[(""parkinson_'s_disease"", 'symptoms')]",No
It is too absurd on its face to think that any reasonable observer can seriously conclude that climate change science is a hoax or that the consensus view that humans are causing climate change has been debunked.: in fact we are looking for the right metaphors to simply describe the sheer harmfulness of what has been happening.,CauseNet-cause.csv,,2,[],[],implicit,"[('humans', 'climate_change')]",No
"Daily Appeal - 7/3/1913, p1 - Grim Reaper Claims Gladys Lillian Murphy: Funeral Will Be Held Saturday Morning - Gladys Lillian Murphy, youngest daughter of Mr. and Mrs. John J. Murphy of Waldo died yesterday at that place, inflammation of the bowels causing death.",CauseNet-cause.csv,,3,['Claims'],[],implicit,"[('inflammation_of_the_bowels', 'death')]",No
"""These long-overdue findings cement 2009's place in history as the year when the United States Government began addressing the challenge of greenhouse-gas pollution and seizing the opportunity of clean-energy reform,"" said EPA Administrator Lisa P. ""Business leaders, security experts, government officials, concerned citizens and the United States Supreme Court have called for enduring, pragmatic solutions to reduce the greenhouse gas pollution that is causing climate change.",CauseNet-cause.csv,,2,[],[],implicit,"[('greenhouse_gas_pollution', 'climate_change')]",No
"The answer was no, it is just that the pain is relieved and the pain was causing so much fatigue, nausea, malaise, etc. that relieving the pain relieves all the secondary effects of pain.",CauseNet-cause.csv,,2,[],[],implicit,"[('pain', 'fatigue')]",No
The Dr. says it might be stress and dehydration causing the headaches and eye problem.,CauseNet-cause.csv,,2,[],[],implicit,"[('stress', 'headaches')]",No
"My conclusion is that gluten free seems to be clear treatment, but other refinements to diet should be done with Dr. Fine, I was first exposed to the possibility that gluten might be causing my problems a year ago.",CauseNet-cause.csv,,2,[],[],implicit,"[('gluten', 'problems')]",No
{Problems of resistance of the causative agent of melioidosis to antibiotics}; Antonov IuV et al. ; It was shown that the pathogen causing melioidosis was highly resistant to antibiotics including beta-lactams .,CauseNet-cause.csv,,2,[],[],implicit,"[('pathogen', 'melioidosis')]",No
"Furthermore Dr. Mark Hyman, contributing medical expert to the Huffington Post, explains that yeast overgrowth is a complex disease causing such symptoms as chronic inflammation, loss of energy, unexplainable allergies, digestive disorders and lack of concentrate.",CauseNet-cause.csv,,2,[],[],implicit,"[('complex_disease', 'symptoms')]",No
I interviewed ABC News political director David Chalian during our midday show and he seemed to think that the focus would come back to St. Paul since the hurricane isn't causing any significant damage.,CauseNet-cause.csv,,2,[],['since'],implicit,"[('hurricane', 'significant_damage')]",No
"Even Dr. Walter Meier of the National Snow and Ice Data Center (NSIDC), who has been trying to prove that human activity is causing climate change, admits that he cannot prove that greenhouse emissions are directly causing the ice in the Arctic to recede.",CauseNet-cause.csv,,2,[],[],implicit,"[('human_activity', 'climate_change')]",No
"Significant advances in treatment and prevention have reduced the impact of deadly diseases, such as some cancers (National Center for Health Statistics 2000; Ries et al. 2000) and cardiovascular diseases (National Center for Health Statistics 2000), as well as diseases causing morbidity, such as lead poisoning (CDC 1999a), vaccine-preventable diseases (CDC 1999a), depression (Frank et al. 1993), and sexually transmitted diseases (CDC 1999b).",CauseNet-cause.csv,,3,[],[],implicit,"[('diseases', 'morbidity')]",No
"Nevertheless, defendants' alleged liability under the statute also is premised on the collapse of the structural steel canopy, and the section 240 (1) claim may be viable to the extent that the accident causing plaintiff's injuries was elevation-related (see Wilinski v 334 E. 92nd Hous.",CauseNet-cause.csv,,2,['claim'],[],implicit,"[('accident', ""plaintiff_'s_injuries"")]",No
"The earliest strong evidence of humans causing environmental damage was the extinction of many big game species in Europe by about 10,000 B.C., and in America north of Mexico by about 9,000 B.C. Simultaneously, human populations in broad regions of the Old and New Worlds had to shift increasingly to marine food resources and small-game hunting.",CauseNet-cause.csv,,2,[],[],implicit,"[('humans', 'environmental_damage')]",No
"As Army chief of staff, he works closely with both Secretary of Defense Robert Gates and Joint Chiefs of Staff Chairman Adm. For the second year, a fundraiser will be held for Jack Hogan, a second grade student at Lincoln Community School who is suffering from a disease called retinitis pigmentosa, an eye disease causing damage to the retina.",CauseNet-cause.csv,,2,[],[],implicit,"[('eye_disease', 'damage_to_the_retina')]",No
( Edited by S. Fred Singer and Dr. Craig Idso and is the latest attempt by Heartland to discredit the well-established scientific consensus that humans are causing global warming.,CauseNet-cause.csv,,2,[],[],implicit,"[('humans', 'global_warming')]",No
"Completeness_Report: data is complete for those earthquakes causing damage in the map area Lineage: Source_Information: Source_Citation: Citation_Information: Originator: Stover, C.W., and Coffman, J.L. Publication_Date: 1994 Title: Summary Tables, SCR seismicity data base in Johnston, A.C., Coppersmith, K.J., Kanter, L.R., and Cornell, C.A., eds., The earthquakes of stable continental regions Geospatial_Data_Presentation_Form: book Series_Information: Issue_Identification: 2 Publication_Information: Publication_Place: Palo Alto CA Publisher: Electric Power Research Inst Other_Citation_Details: vol.",CauseNet-cause.csv,,2,[],[],implicit,"[('earthquakes', 'damage')]",No
"Photocopy of ""The Bloomington Daily Bulletin"" dated 16 Feb 1914: VETERAN ALTON EMPLOYEE DEAD; COMRADE JOHN S. IZATT OF NORTH PARK ST. PASSES AWAY FOLLOWING 2 WEEKS ILLNESS John S. Izatt, for many years a well know employee of the Chicago and Alton shops, died last night at __ at his home 1202 North Park St. He had been ill but two weeks, hardening of the arteries causing his death.",CauseNet-cause.csv,,3,[],[],implicit,"[('hardening_of_the_arteries', 'death')]",No
"In Confessions of a Climate Change Convert, D.R. Tucker perused all the scientific evidence, became convinced that humans are causing global warming and uttered the famous pronouncement, ""I was defeated by facts"".",CauseNet-cause.csv,,2,[],[],implicit,"[('humans', 'global_warming')]",No
"A Swedish study revealed that using only a catheterization to determine arterial blockage (as Dr. Midei did) is far inferior to using a blood flow test, which is done with the catheterization so that only one insertion is needed, and measures any decreased blood pressure after the point of blockage, to see if the blockage is actually causing problems.",CauseNet-cause.csv,,2,[],[],implicit,"[('blockage', 'problems')]",No
", owner: 'Expired tag' } ,{ latitude: 26.2727116, longitude: -80.2848312, crime_type: 'Driving under influence', city: 'Coral Springs', address: '11800 block of Sample Road', height: 'Mar. 15', state: 'FL', elevation: '8:17 a.m.', type: 'Driving under influence', myoverlaymessage: 'Driving under influence', description: 'A man was arrested for driving under the influence (first offense), driving under the influence causing property damage, leaving the scene of an accident causing property damage, and failure to maintain a single lane.",CauseNet-cause.csv,,2,[],[],implicit,"[('accident', 'property_damage')]",No
"A legion of factors can influence young vines, and apart from disease causing organisms in and around the plant (fungi, viruses, bacteria, insects, etc.), all other aspects, from soil preparation to fertilisation and irrigation, should be taken into consideration.",CauseNet-cause.csv,,2,[],[],implicit,"[('disease', 'organisms')]",No
"wd people need all the normal copper containing enzymes and ceruloplasmin possible to prevent damage like oxidation causing arthritis, kidney damage, liver damage, basal ganglia damage, etc. the trouble in wd is free cu in the blood getting absorbed at various sites causing damage thru mostly oxidation of surrounding molecules and the lack of normal cu containing enzymes like superoxide dismutase which helps stop oxidative damage.",CauseNet-cause.csv,,2,[],[],implicit,"[('oxidation', 'arthritis')]",No
"Robert G.H. Wood, the engineer who signed off on the engineering report declaring the mall structurally sound just a few weeks before the roof collapse, was indicted on July 11, 2015 with two counts of criminal negligence causing death and one count of criminal negligence causing bodily harm.",CauseNet-cause.csv,,2,[],[],implicit,"[('criminal_negligence', 'death')]",No
"After all the traditional treatments proved futile, she then consulted Dr. He operated on her lumbar spine to relieve pressure on the nerves that was causing pain and weakness to her leg.",CauseNet-cause.csv,,2,[],[],implicit,"[('pressure_on_the_nerves', 'pain')]",No
