sentence,source,id,sentence_count,negation_marker,causal_marker,implicit_vs_explicit,CE,multiple_c_e
"This drug can cause serious side effects and toxicity and even death in high doses.Side Effects: 80% of people who take colchicine in doses that are high enough to be effective develop stomach problems, such as cramping, nausea, diarrhea, or vomiting.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('drug', 'serious_side_effects'), ('drug', 'toxicity')]",Yes
"The blood clot can break loose and cause a pulmonary embolism in the lung, a heart attack, or a stroke.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('blood_clot', 'stroke'), ('blood_clot', 'heart_attack'), ('blood_clot', 'pulmonary_embolism')]",Yes
"Both heavy metals can cause serious neurological disorders, autoimmune diseases, hypothyroidism, cancers and birth defects.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('heavy_metals', 'birth_defects'), ('heavy_metals', 'cancers')]",Yes
"Among other things, Hyperemesis Gravidarum can cause hypoglycemia, malnutrition, renal failure, atrophy, and a whole host of other ailments and problems for the mother.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('hyperemesis_gravidarum', 'malnutrition'), ('hyperemesis_gravidarum', 'renal_failure'), ('hyperemesis_gravidarum', 'atrophy'), ('hyperemesis_gravidarum', 'whole_host_of_other_ailments'), ('hyperemesis_gravidarum', 'hypoglycemia')]",Yes
The bacteria associated with gum disease can cause premature births and or low birth weight babies.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('gum_disease', 'bacteria'), ('bacteria', 'premature_births')]",Yes
"For instance, pneumonia caused by Legionella may cause abdominal pain and Diarrhea, while pneumonia caused by Tuberculosis or Pneumocystis may cause only Weight loss and night sweats.",CauseNet-cause.csv,,1,[],"['caused', 'cause', 'caused', 'cause']",explicit,"[('tuberculosis', 'pneumonia'), ('pneumocystis', 'pneumonia'), ('pneumonia', 'diarrhea'), ('legionella', 'pneumonia')]",Yes
The ER physician called a cardiologist who testified that the cause of death was respiratory arrest secondary to lung disease and a nephrologist who testified that the cause of death was a pulmonary embolus secondary to superior vena cava syndrome.,CauseNet-cause.csv,,1,[],"['cause', 'cause']",explicit,"[('respiratory_arrest', 'death'), ('pulmonary_embolus', 'death')]",Yes
Alcohol poisoning can cause brain damage or even death and should be treated immediately.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('alcohol_poisoning', 'death'), ('alcohol_poisoning', 'brain_damage')]",Yes
"The garage door is Americas front door and it is typically cycled multiple times a day, so it should be inspected regularly to avoid any accidents which can cause property damage or bodily harm due to worn, broken or loose parts.",CauseNet-cause.csv,,1,[],"['cause', 'due to']",explicit,"[('accidents', 'property_damage'), ('accidents', 'bodily_harm')]",Yes
The Question: I suffered from PTSD that caused clinical depression and anxiety.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('ptsd', 'anxiety'), ('ptsd', 'clinical_depression')]",Yes
"The syndrome causes cerebellar ataxia (balance and coordination problems), mental retardation, congenital cataracts in early childhood, muscle weakness, inability to chew food, thin brittle fingernails, and sparse hair.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('syndrome', 'mental_retardation'), ('syndrome', 'muscle_weakness')]",Yes
Any comments that have been posted simply to cause offence will be immediately edited or deleted and could result in a ban.,CauseNet-cause.csv,,1,[],"['cause', 'result in']",explicit,"[('comments', 'offence'), ('comments', 'ban')]",Yes
"These pimples can be caused by a wide variety of reasons, from ingrown hairs to infected hair follicles but most commonly it is from sweat and bacteria on the skin causing both sebum blockage and inflammation.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('bacteria_on_the_skin', 'inflammation'), ('bacteria_on_the_skin', 'sebum_blockage')]",Yes
"During the California Gold Rush the Native American population was reduced from 150,000 in 1846 to about 17,000 in 1900 due to enslavement, murder, and deaths caused by malnutrition and disease.",CauseNet-cause.csv,,1,[],"['due to', 'caused']",explicit,"[('disease', 'deaths'), ('malnutrition', 'deaths')]",Yes
"In 2007, there were nearly twice as many deaths caused by prescription painkillers in this country as there were deaths caused by cocaine.",CauseNet-cause.csv,,1,[],"['caused', 'caused']",explicit,"[('cocaine', 'deaths'), ('prescription_painkillers', 'deaths')]",Yes
"SIDE EFFECTS: This medication can cause nausea, loss of appetite, constipation or diarrhea, weakness, or headache.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('medication', 'nausea'), ('medication', 'headache'), ('medication', 'loss_of_appetite'), ('medication', 'weakness')]",Yes
"Chlamydia can also cause pelvic inflammatory disease, ectopic pregnancy and serious complications for newborn infants.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('chlamydia', 'pelvic_inflammatory_disease'), ('chlamydia', 'ectopic_pregnancy'), ('chlamydia', 'serious_complications')]",Yes
Heavy rainfall brought by the hurricane caused landslides and flooding along the Harbourville Mountain which washed out numerous roads.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('heavy_rainfall', 'landslides'), ('hurricane', 'heavy_rainfall')]",Yes
"Diabetes is also a major cause of premature mortality, stroke, cardiovascular disease, peripheral vascular disease, congenital malformations as well as long- and short-term disability.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('diabetes', 'stroke'), ('diabetes', 'cardiovascular_disease'), ('diabetes', 'peripheral_vascular_disease'), ('diabetes', 'premature_mortality')]",Yes
"The condition can also cause vomiting, nausea, and a rash along with behavioral changes such as confusion and sleepiness.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('condition', 'nausea'), ('condition', 'rash')]",Yes
"The liver cirrhosis and cancers caused by HCV infection are a leading cause of death among people who inject drugs, particularly those living with HIV.",CauseNet-cause.csv,,1,[],"['caused', 'cause']",explicit,"[('cancers', 'death'), ('liver_cirrhosis', 'death'), ('hcv_infection', 'liver_cirrhosis')]",Yes
"The weakness, numbness and pain are caused by nerve damage and worsening blood flow to these extremities due to the progression of diabetes.",CauseNet-cause.csv,,1,[],"['caused', 'due to']",explicit,"[('nerve_damage', 'pain'), ('nerve_damage', 'numbness'), ('nerve_damage', 'weakness')]",Yes
"Arthritis is a disease that causes joint pain, stiffness, and swelling.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('disease', 'stiffness'), ('disease', 'joint_pain')]",Yes
"Women who are pregnant, may become pregnant, or are breastfeeding should speak with their doctor before taking leflunomide, since this medication can cause serious birth defects and complications.",CauseNet-cause.csv,,1,[],"['since', 'cause']",explicit,"[('medication', 'complications'), ('medication', 'serious_birth_defects')]",Yes
"Her death was caused by dropsy and complications caused by a stroke of apoplexy, which she suffered four weeks ago.",CauseNet-cause.csv,,1,[],"['caused', 'caused']",explicit,"[('complications', 'death'), ('dropsy', 'death')]",Yes
"The neighbor is able to put out the fire with a garden hose, but the result is thousands of dollars in damage caused by fire and water.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('fire', 'damage'), ('water', 'damage')]",Yes
"Image: Researchers in Germany have gained new insight into how the immune system causes damage associated with multiple sclerosis, an incurable neuroinflammatory disorder.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('immune_system', 'damage'), ('multiple_sclerosis', 'damage')]",Yes
"This combination medication is used to temporarily treat symptoms caused by the common cold, flu, allergies, or other breathing illnesses (such as sinusitis, bronchitis).",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('allergies', 'symptoms'), ('flu', 'symptoms'), ('common_cold', 'symptoms'), ('breathing_illnesses', 'symptoms')]",Yes
"The Florida Lemon Law does cover defects caused by an accident, modification, neglect, abuse or alteration by anyone other than the manufacturer or its dealer.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('abuse', 'defects'), ('accident', 'defects'), ('neglect', 'defects'), ('alteration', 'defects'), ('modification', 'defects')]",Yes
"Here are two such examples: Hyperhidrosis is never a life-threatening condition, but is able to cause immense discomfort and embarrassment to the patients who suffer from this particular physical disorder.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('hyperhidrosis', 'embarrassment'), ('hyperhidrosis', 'immense_discomfort')]",Yes
PROTECT LIVER - The antioxidants help to protect the liver from damage caused by alcohol or other toxins and reduces the development of liver fibrosis scar like fibers which inhibit good liver function.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('alcohol', 'damage'), ('toxins', 'damage')]",Yes
"Microbial diseases and host parasite relationships - Normal microflora of skin; Oral cavity; Gastrointestinal tract; Entry of pathogens into the host; Infectious disease transmission; Respiratory infections caused by bacteria and viruses; Tuberculosis; Sexually transmitted diseases including AIDS; Diseases transmitted by animals (Rabies, plague), insects and ticks (rikettsias, Lyme disease, malaria); Food and water borne diseases; Public health and water quality; Pahtogenic fungi; Emerging and resurgent infectious diseases.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('viruses', 'respiratory_infections'), ('bacteria', 'respiratory_infections')]",Yes
"After all, you can probably list over a hundred reasons that their behavior has caused your anger, rage, and your general disappointment in what was supposed to be happily ever after.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('behavior', 'anger'), ('behavior', 'rage')]",Yes
"Joint inflammation may also be caused by infection, which can lead to septic arthritis.",CauseNet-cause.csv,,1,[],"['caused', 'lead to']",explicit,"[('infection', 'septic_arthritis'), ('infection', 'joint_inflammation')]",Yes
"Diphenhydramine is also used to prevent and treat motion sickness, induce sleep, treat Parkinson""s disease, and relieve cough caused by minor throat or airway irritation.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('minor_throat', 'cough'), ('airway_irritation', 'cough')]",Yes
Speaking on the occasion Shri Darang said that Tuberculosis is still a major cause of morbidity and mortality.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('tuberculosis', 'mortality'), ('tuberculosis', 'morbidity')]",Yes
"Progestins are known to cause weight gain or depression in some women, so talk to your doctor about the side effects before starting this treatment regimen.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('progestins', 'depression'), ('progestins', 'weight_gain')]",Yes
"Less commonly, occipital neuralgia may be caused by diabetes or gout.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('gout', 'occipital_neuralgia'), ('diabetes', 'occipital_neuralgia')]",Yes
Cholera causes diarrhoea and vomiting which can often lead to rapid dehydration.,CauseNet-cause.csv,,1,[],"['causes', 'lead to']",explicit,"[('cholera', 'diarrhoea'), ('cholera', 'vomiting'), ('vomiting', 'rapid_dehydration'), ('diarrhoea', 'rapid_dehydration')]",Yes
"Tuberculosis (TB), a disease caused by Mycobacterium tuberculosis has affected mankind for several centuries, and still continues to be a leading cause of morbidity and mortality.",CauseNet-cause.csv,,1,[],"['caused', 'cause']",explicit,"[('tuberculosis', 'mortality'), ('tuberculosis', 'morbidity'), ('mycobacterium_tuberculosis', 'disease')]",Yes
"Waiver, Release, and Indemnity: In consideration of being allowed to participate in the Detroit International River Days Festival, related events and activities, I agree to release and waive any and all claims, causes of action and/or lawsuits against Friends of Belle Isle Aquarium, a Michigan non-profit corporation, its members, agents, volunteers, representatives, officers, and directors, Detroit International River Days Festival, Michigan Thanksgiving Parade Foundation, General Motors Corporation, Detroit Riverfront Conservancy, Inc., Jonathan Witz & Associates, The City of Detroit, The State of Michigan, and all other sponsoring organizations (""Released Parties""), of any loss or damage due to bodily injury, death, property damage or any other damages sustained while participating in the Detroit International River Days Festival, and related events and activities.",CauseNet-cause.csv,,1,['claims'],"['causes', 'due to']",explicit,"[('death', 'loss_or_damage'), ('bodily_injury', 'loss_or_damage')]",Yes
12 Oct 2008 How to measure a patient's blood pressure and pulse How to measure a patient's blood pressure and pulse How-To Video Learn how to take 18 Jun 2008 How to measure a patient's blood pressure and pulse How to High blood pressure is a leading cause of heart disease and strokes.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('high_blood_pressure', 'heart_disease'), ('high_blood_pressure', 'strokes')]",Yes
A number of diseases caused by bacteria or viruses can damage the brain.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('bacteria', 'diseases'), ('viruses', 'diseases')]",Yes
"A blood clot may cause pulmonary embolism, heart attack or stroke if it falls off the vein wall where it formed, and travels through the circulation to block the arteries feeding either the lungs, heart or brain.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('blood_clot', 'stroke'), ('blood_clot', 'heart_attack'), ('blood_clot', 'pulmonary_embolism')]",Yes
The procedure leads to reduction of pigmentation on the skin and the damage caused by the sun.,CauseNet-cause.csv,,1,[],"['leads to', 'caused']",explicit,"[('sun', 'damage'), ('procedure', 'damage')]",Yes
They have played a very important role in campaigning on the Bentian people's struggles against Bob Hasan's companies; Rio Tinto's operations at the Kaltim Prima coal mine and Kelian Equatorial (gold) mine; the London-Sumatra oil palm plantations; the forest fires last year and earlier this year and the problems which the drought and rising food prices have caused for local communities.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('drought', 'problems'), ('rising_food_prices', 'problems')]",Yes
"Basically, the household contents insurance provides shelter from loss caused by tap water, hail, storm, fire, vandalism and theft.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('fire', 'loss'), ('theft', 'loss'), ('vandalism', 'loss'), ('storm', 'loss'), ('hail', 'loss')]",Yes
That virus causes venereal warts and causes cervical cancer and especially in young females.,CauseNet-cause.csv,,1,[],"['causes', 'causes']",explicit,"[('virus', 'cervical_cancer'), ('virus', 'venereal_warts')]",Yes
"BETHESDA, MD - (April 3, 2008) - Cigarette smoking causes lung cancer, chronic obstructive pulmonary disease, cardiovascular disease, and a host of other diseases.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('cigarette_smoking', 'lung_cancer'), ('cigarette_smoking', 'chronic_obstructive_pulmonary_disease'), ('cigarette_smoking', 'cardiovascular_disease')]",Yes
"If your ED is caused by stress, anxiety and depression, your doctor may suggest , or you and your partner visit a psychologist or counselor.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('stress', 'ed'), ('depression', 'ed'), ('anxiety', 'ed')]",Yes
"In San Francisco, far more damage was caused by fire than by shocks.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('fire', 'damage'), ('shocks', 'damage')]",Yes
Classical Chinese medical theory explains that either an imbalance or a blockage of the energy circulating through the body causes pain and disease.,CauseNet-cause.csv,,1,[],['causes'],explicit,"[('imbalance', 'disease'), ('imbalance', 'pain'), ('blockage_of_the_energy_circulating_through_the_body', 'pain'), ('blockage_of_the_energy_circulating_through_the_body', 'disease')]",Yes
"Many scientists and physicians, the effect of nicotine on the human body are found to be very similar to the problems caused by cocaine or heroin.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('cocaine', 'problems'), ('heroin', 'problems')]",Yes
"Iron deficiency anemia causes fatigue, weakness, and shortness of breath.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('iron_deficiency_anemia', 'fatigue'), ('iron_deficiency_anemia', 'weakness'), ('iron_deficiency_anemia', 'shortness_of_breath')]",Yes
"Salmonella and shigella, bacteria common in sewage, cause diarrhea and other gastrointestinal problems.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('bacteria', 'diarrhea'), ('bacteria', 'gastrointestinal_problems')]",Yes
"gJapan is facing a crisis caused by the earthquake, tsunami and the damaged nuclear power plant in Fukushima.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('earthquake', 'crisis'), ('tsunami', 'crisis')]",Yes
"The Surgeon General's Report concluded in 2006 that secondhand smoke causes heart disease and lung cancer in nonsmoking adults and many serious health conditions in children, including sudden infant death syndrome, respiratory infections, and more severe asthma.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('secondhand_smoke', 'heart_disease'), ('secondhand_smoke', 'lung_cancer')]",Yes
"This simply means, in the event of thievery and unwarranted mobile phone call abuse, as well as damages or injuries caused by a major accident, spill or immersion, these events are all dealt with just in case if they occur either inside or outside of the United Kingdom.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('spill', 'damages'), ('immersion', 'damages')]",Yes
"Low blood sugar is a leading cause of anxiety and nervousness, so Chromium has stabilizing effects on the emotions as well.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('low_blood_sugar', 'anxiety'), ('low_blood_sugar', 'nervousness')]",Yes
"PEI can cause conditions such as fatty stools, diarrhea, fat-soluble vitamin deficiency and fatty acid deficiency, which in turn results in a weight loss and malnutrition.",CauseNet-cause.csv,,1,[],"['cause', 'results in']",explicit,"[('diarrhea', 'malnutrition'), ('diarrhea', 'weight_loss')]",Yes
They said it wasn't worth it for the number of deaths prevented and the distress caused by tests and biopsies that prove normal.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('tests', 'distress'), ('biopsies', 'distress')]",Yes
"In this instance, hair loss can be caused by stress, dietary changes, medications, hormonal changes, or illnesses.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('stress', 'hair_loss'), ('medications', 'hair_loss'), ('hormonal_changes', 'hair_loss'), ('illnesses', 'hair_loss')]",Yes
"While obesity can also be caused by genetics or medical conditions, like overactive thyroids, there are easy steps for people to take to combat this disease.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('medical_conditions', 'obesity'), ('genetics', 'obesity')]",Yes
"Codeine can cause drowsiness, upset the stomach and cause constipation.",CauseNet-cause.csv,,1,[],"['cause', 'cause']",explicit,"[('codeine', 'drowsiness'), ('codeine', 'constipation')]",Yes
"High blood pressure or hypertension is caused by poor diet, lack of aerobic exercise, dehydration and stress along with genetic make up.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('poor_diet', 'high_blood_pressure'), ('poor_diet', 'hypertension')]",Yes
"This sodium causes even more water retention, again, causing a temporary weight gain and puffiness.",CauseNet-cause.csv,,1,[],['causes'],explicit,"[('sodium', 'water_retention'), ('water_retention', 'puffiness')]",Yes
"Exhaustion and inexperience lead to accidents, the main cause of medical problems among sailors, who come in with everything ranging from sprains and minor cuts to serious burns and amputations, said the doctor.",CauseNet-cause.csv,,1,[],"['lead to', 'cause']",explicit,"[('inexperience', 'accidents'), ('exhaustion', 'accidents')]",Yes
Low blood pressure (hypotension) can result from some serious diseases and cause dizziness or fainting.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('low_blood_pressure', 'dizziness'), ('low_blood_pressure', 'fainting')]",Yes
"Heart disease, high blood pressure, and even diabetes can all cause erectile dysfunction.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('diabetes', 'erectile_dysfunction'), ('high_blood_pressure', 'erectile_dysfunction'), ('heart_disease', 'erectile_dysfunction')]",Yes
"Tentatively named the Disaster Prevention Museum, it will accept works for display that focus on efforts to limit the damage caused by earthquakes, storms and floods, in the hope of raising disaster management awareness among creators and viewers of works.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('storms', 'damage'), ('earthquakes', 'damage'), ('floods', 'damage')]",Yes
"The physicians also tell that the prostaglandins, lactic acid and other blood products that are created will cause pain and inflammation that is equivalent to the volume that is retained beyond the 24 hours.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('prostaglandins', 'inflammation'), ('lactic_acid', 'pain'), ('prostaglandins', 'pain')]",Yes
"However, when there is a break in the skin (e.g., from a cut, bruise or other form of trauma), bacteria can enter the body and cause inflammation and infection.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('bacteria', 'infection'), ('bacteria', 'inflammation')]",Yes
"Over time, diabetes can cause nerve damage and poor circulation that can make it difficult to tell if you have foot injuries.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('diabetes', 'nerve_damage'), ('diabetes', 'poor_circulation')]",Yes
"The damage can be caused by viral infection, brain tumor, trauma, surgery, and possibly exposure to toxins or drugs.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('trauma', 'damage'), ('surgery', 'damage'), ('viral_infection', 'damage'), ('brain_tumor', 'damage'), ('exposure_to_toxins', 'damage')]",Yes
"Pleural mesothelioma, that is certainly the most common style and has an effect on the area around the lungs, could cause shortness of breath, breasts pains, along with a persistent cough, which may produce coughing up bloodstream.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('pleural_mesothelioma', 'shortness_of_breath'), ('pleural_mesothelioma', 'breasts_pains')]",Yes
"The long accepted causes of ulcers have been stress, smoking and alcohol, yet these two Australian scientists, stepping out of accepted methods of research, discovered a bacterium that actually causes ulcers.",CauseNet-cause.csv,,1,[],"['causes', 'causes']",explicit,"[('stress', 'ulcers'), ('bacterium', 'ulcers')]",Yes
"Fatty liver may also be caused by certain drug overdoses or toxic chemical poisonings, such as carbon tetrachloride.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('drug_overdoses', 'fatty_liver'), ('toxic_chemical_poisonings', 'fatty_liver')]",Yes
Duratel's composite distribution and transmission poles and structures are virtually impervious to damage caused by birds and insects and are being used extensively in the Midwest.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('insects', 'damage'), ('birds', 'damage')]",Yes
"Air disasters, despite their relative rarity (compared to deaths caused by smoking, industrial accidents, or car crashes), have become a collective vessel for anxiety, a testing of our larger faith in the promise that technology, so quickly made obsolete, may someday make death itself obsolete.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('smoking', 'deaths'), ('car_crashes', 'deaths'), ('industrial_accidents', 'deaths')]",Yes
Cirrhosis of the liver is caused by an underlying disease or condition that results in inflammation and the formation of scar tissue in the liver.,CauseNet-cause.csv,,1,[],"['caused', 'results in']",explicit,"[('condition', 'inflammation'), ('condition', 'cirrhosis_of_the_liver'), ('underlying_disease', 'inflammation'), ('underlying_disease', 'formation_of_scar_tissue_in_the_liver'), ('condition', 'formation_of_scar_tissue_in_the_liver')]",Yes
The popularity of Soma is growing thanks to its double effect in the pain caused by muscle spasms and cramps.,CauseNet-cause.csv,,1,[],"['thanks to', 'caused']",explicit,"[('muscle_spasms', 'pain'), ('cramps', 'pain')]",Yes
"Some exclusions apply to the waiver, such as accidents caused by off-roading, drunk driving, or speeding.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('drunk_driving', 'accidents'), ('speeding', 'accidents')]",Yes
This causes painful inflammation and scarring that can lead to infertility.,CauseNet-cause.csv,,1,[],"['causes', 'lead to']",explicit,"[('scarring', 'infertility'), ('painful_inflammation', 'infertility')]",Yes
"The following factors may help predict which patients are more likely to experience anticipatory nausea and vomiting: Radiation therapy may also cause nausea and vomiting, especially in patients who are undergoing radiation to the GI tract (particularly the small intestine and stomach) or brain.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('radiation_therapy', 'nausea'), ('radiation_therapy', 'vomiting')]",Yes
Pollen may also cause allergic rhinitis and asthma.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('pollen', 'asthma'), ('pollen', 'allergic_rhinitis')]",Yes
"A study of mice whose nerve cells have been coated with specialized light-sensing proteins are helping researchers seeking treatment breakthroughs for people with physical disabilities caused by stroke, spinal cord injuries, or cerebral palsy.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('stroke', 'physical_disabilities'), ('cerebral_palsy', 'physical_disabilities'), ('spinal_cord_injuries', 'physical_disabilities')]",Yes
"Greed, criminal activities, and mismanagement have caused the economic meltdown.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('greed', 'economic_meltdown'), ('mismanagement', 'economic_meltdown')]",Yes
Coldness is the direct cause of many illnesses and diseases.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('coldness', 'diseases'), ('coldness', 'illnesses')]",Yes
"Many people with MS had been holding onto the hope that Tysabri would bring relief because the disease can cause permanent disability or, in some cases, paralysis.",CauseNet-cause.csv,,1,[],"['because', 'cause']",explicit,"[('disease', 'paralysis'), ('disease', 'permanent_disability')]",Yes
"Inside the most extreme conditions, these laxatives could potentially cause fainting, dehydration and serious electrolyte problems.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('laxatives', 'dehydration'), ('laxatives', 'fainting')]",Yes
"A burn is damage to body tissue caused by heat, cold, electricity, chemicals or radiation.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('electricity', 'damage_to_body_tissue'), ('chemicals', 'damage_to_body_tissue'), ('heat', 'damage_to_body_tissue')]",Yes
Other STDs can cause symptoms and conditions that range from blisters and itching to long-term disability.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('stds', 'symptoms'), ('stds', 'conditions')]",Yes
"Evidence now indicates that senior scientists and executives within the cigarette industry knew about the cancer risks of smoking as early as the 1940s35 and were aware that smoking could cause lung cancer by the mid 1950s.36 By 1961, cigarette companies had access to dozens of published scientific studies warning that cigarette smoking and chemical agents found in tobacco smoke might cause cancer.37 Despite growing knowledge of the serious health risks associated with cigarette smoking, cigarette companies continued to reassure smokers that their products were safe.",CauseNet-cause.csv,,1,[],"['cause', 'cause']",explicit,"[('smoking', 'lung_cancer'), ('cigarette_smoking', 'cancer'), ('chemical_agents', 'cancer')]",Yes
The average cardiologist will tell you that heart disease is caused by cholesterol and fat in the diet.,CauseNet-cause.csv,,1,[],['caused'],explicit,"[('cholesterol', 'heart_disease'), ('fat_in_the_diet', 'heart_disease')]",Yes
"Lyme Disease can cause depression, anxiety and many many other neurological manifestations....but the point is...these patients need antibiotics....just as syphilis patients need antibiotics...to eradicate the source of their problems.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('lyme_disease', 'depression'), ('lyme_disease', 'anxiety')]",Yes
"As with adolescent acne, the condition can be caused by a skin irritation, certain medications, or by hormonal changes.",CauseNet-cause.csv,,1,[],['caused'],explicit,"[('medications', 'condition'), ('hormonal_changes', 'condition'), ('skin_irritation', 'condition')]",Yes
"Much of the damage caused by the storm was centered in the north, and resulted in flooding due to heavy rains.",CauseNet-cause.csv,,1,[],"['caused', 'resulted in', 'due to']",explicit,"[('heavy_rains', 'flooding'), ('storm', 'damage')]",Yes
"(c) The term ""flood"" shall also include the collapse or subsidence of land along the shore of a lake or other body of water as a result of erosion or undermining caused by waves or currents of water exceeding anticipated cyclical levels, and all of the provisions of this chapter shall apply with respect to such collapse or subsidence in the same manner and to the same extent as with respect to floods described in subsection (a)(1) of this section, subject to and in accordance with such regulations, modifying the provisions of this chapter (including the provisions relating to land management and use) to the extent necessary to insure that they can be effectively so applied, as the Director may prescribe to achieve (with respect to such collapse or subsidence) the purposes of this chapter and the objectives of the program.",CauseNet-cause.csv,,1,[],"['as a result', 'caused']",explicit,"[('waves', 'erosion'), ('currents_of_water_exceeding_anticipated_cyclical_levels', 'erosion')]",Yes
A lack of correct nourishment to the hair due to nutritional deficiencies and stress are most likely to cause hair loss.,CauseNet-cause.csv,,1,[],"['due to', 'cause']",explicit,"[('stress', 'lack_of_correct_nourishment_to_the_hair'), ('nutritional_deficiencies', 'lack_of_correct_nourishment_to_the_hair')]",Yes
Of course there are other medical condititions like acid reflux (heartburn) which can crop up during the night and cause enough pain and discomfort to keep you awake too.,CauseNet-cause.csv,,1,[],['cause'],explicit,"[('acid_reflux', 'discomfort'), ('acid_reflux', 'pain')]",Yes
"Smoking, dry mouth, dental infections and nasal or sinus infections can cause bad breath.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('dry_mouth', 'bad_breath'), ('smoking', 'bad_breath'), ('sinus_infections', 'bad_breath')]",Yes
"Listeriosis can also cause miscarriages and stillbirths, as well as serious and sometimes fatal infections in those with weak immune systems--infants, the frail or elderly, and persons with chronic disease, HIV infection, or undergoing chemotherapy.",CauseNet-cause.csv,,1,[],['cause'],explicit,"[('listeriosis', 'miscarriages'), ('listeriosis', 'fatal_infections'), ('listeriosis', 'stillbirths')]",Yes
"SUNO's Park Campus, the original campus at 6400 Press Drive, was completely compromised as a result of the levee breaches caused by Hurricane Katrina and the storm surge later caused by Hurricane Rita.",CauseNet-cause.csv,,1,[],"['as a result', 'caused', 'caused']",explicit,"[('storm_surge', 'levee_breaches'), ('hurricane_katrina', 'levee_breaches')]",Yes
