sentence,source,id,sentence_count,negation_marker,causal_marker,implicit_vs_explicit,CE,multiple_c_e
"These concepts present an excellent analogy of how all components of reality, including actions causing actions and reactions among other aspects within reality, are finite yet, as a whole, compose the infinite.",CauseNet-cause.csv,,1,[],[],implicit,"[('actions', 'reactions'), ('actions', 'actions')]",Yes
"Ear infections leads to various complications causing pain, infections, ear pressure etc.",CauseNet-cause.csv,,1,[],['leads to'],implicit,"[('complications', 'pain'), ('ear_infections', 'complications')]",Yes
"This is an opportunistic pathogen, a disease-producing microorganism and initiates infections causing urinary tract infections, dermatitis, bacteremia, soft tissue infections, respiratory system infections, and gastrointestinal infections.",CauseNet-cause.csv,,1,[],[],implicit,"[('infections', 'bacteremia'), ('infections', 'urinary_tract_infections'), ('infections', 'soft_tissue_infections')]",Yes
Your doctor may want you to have a urinalysis to make sure that a urinary tract infection or a kidney stone isn't causing your pain.,CauseNet-cause.csv,,1,[],[],implicit,"[('kidney_stone', 'pain'), ('urinary_tract_infection', 'pain')]",Yes
"Users can be subject to headache, blurred vision, palpitations, loss of coordination, dry mouth, low blood pressure causing dizziness and weakness, and ringing in the ears.",CauseNet-cause.csv,,1,[],[],implicit,"[('low_blood_pressure', 'dizziness'), ('low_blood_pressure', 'weakness')]",Yes
Nothing in this agreement limits or excludes either party's liability for fraud or for negligence causing death or personal injury.,CauseNet-cause.csv,,1,[],[],implicit,"[('negligence', 'death'), ('negligence', 'personal_injury')]",Yes
"leaving the scene of an accident causing death or injury, or a statutory summary suspension, that person shall be sentenced to a minimum fine of $1000 and a mandatory term of imprisonment of between 180 and 364 days or 120 days of community service.",CauseNet-cause.csv,,1,[],[],implicit,"[('accident', 'death'), ('accident', 'injury')]",Yes
"Obviously, one is there due to illness or surgery and therefore may have lingering symptoms, pain, and medications causing drowsiness or dizziness.",CauseNet-cause.csv,,1,[],"['due to', 'therefore']",implicit,"[('medications', 'drowsiness'), ('medications', 'dizziness')]",Yes
"By virtue of the Act, a business cannot use a contract term or a notice to exclude or restrict its liability for negligence causing death or personal injury.",CauseNet-cause.csv,,1,[],[],implicit,"[('negligence', 'death'), ('negligence', 'personal_injury')]",Yes
; questions[14]='Risk is~the chance of the hazard actually causing an injury or a disease.,CauseNet-cause.csv,,1,[],[],implicit,"[('hazard', 'injury'), ('hazard', 'disease')]",Yes
"A downturn in the economy and a rise in interest rates usually lead to a decline in demand for credit and loans, particularly mortgage loans, possibly causing layoffs.",CauseNet-cause.csv,,1,[],['lead to'],implicit,"[('downturn_in_the_economy', 'decline_in_demand_for_credit'), ('rise_in_interest_rates', 'decline_in_demand_for_credit')]",Yes
"Symptoms associated with milk allergy can affect the skin, causing rashes or hives; the digestive tract, causing bloating and diarrhea, and the respiratory system, causing runny nose and asthma.",CauseNet-cause.csv,,1,[],[],implicit,"[('milk_allergy', 'symptoms'), ('digestive_tract', 'diarrhea')]",Yes
"The storm brought high winds and heavy rains to much of Bangladesh, causing extensive damage.",CauseNet-cause.csv,,1,[],[],implicit,"[('storm', 'heavy_rains'), ('storm', 'high_winds')]",Yes
"In addition, plaque can rupture, causing blood clots that may lead to heart attack, stroke, or sudden death.",CauseNet-cause.csv,,1,[],['lead to'],implicit,"[('blood_clots', 'stroke'), ('blood_clots', 'heart_attack'), ('blood_clots', 'sudden_death')]",Yes
"This complicated world is filled with spirits and ghosts causing disease and depression, marked with elaborate rituals for important events, punctuated by crude justice, and entirely enmeshed in a web of human relationships quite unlike those of any other place.",CauseNet-cause.csv,,1,[],[],implicit,"[('spirits', 'disease'), ('spirits', 'depression')]",Yes
"Rabies is a fatal disease transmitted from animals to humans by a virus that attacks the central nervous system, causing convulsions, paralysis and finally death.",CauseNet-cause.csv,,1,[],[],implicit,"[('fatal_disease', 'death'), ('fatal_disease', 'convulsions')]",Yes
"[8] The storm, with 135 mph winds, hit Cuba on Sunday, November 4th, causing tremendous damage and 5 deaths.",CauseNet-cause.csv,,1,[],[],implicit,"[('storm', 'tremendous_damage'), ('storm', '5_deaths')]",Yes
The opposite is ischemia or lack of oxygen causing spasm and pain from restricted blood flow.,CauseNet-cause.csv,,1,[],[],implicit,"[('lack_of_oxygen', 'pain'), ('lack_of_oxygen', 'spasm')]",Yes
"In the treatment of anxiety, it is very important to determine whether some medical condition or substance abuse is causing the anxiety.",CauseNet-cause.csv,,1,[],[],implicit,"[('substance_abuse', 'anxiety'), ('medical_condition', 'anxiety')]",Yes
An accident causing injury or death is very common with this type of ATV.,CauseNet-cause.csv,,1,[],[],implicit,"[('accident', 'death'), ('accident', 'injury')]",Yes
"New arrivals to the primary aquarium should be isolated in a quarantine tank to help them recover from stress associated with transport and relocation; stress lowers the immune response of fish and allows disease causing organisms, which may be present in the main aquarium, to take advantage of their vulnerable condition.",CauseNet-cause.csv,,1,[],[],implicit,"[('relocation', 'stress'), ('transport', 'stress'), ('disease', 'organisms')]",Yes
"Fascial mobilization allows therapists to locate and address restrictions in the fascial system that are causing asymmetries, postural malalignment, abnormal tensions, and pressures that can lead to pain and dysfunction.",CauseNet-cause.csv,,1,[],['lead to'],implicit,"[('pressures', 'pain'), ('pressures', 'dysfunction')]",Yes
"The status of the Tibetan antelope meets all of the criteria under the Endangered Species Act required for an ""endangered"" listing: 1) Increased resource extraction, rangeland use, settlement and human-chiru conflict in Tibetan antelope habitat have led to the adverse modification, curtailment and destruction of the chiru's range; 2) poaching of the antelope is causing critical overutilization of the species for commercial purposes; 3) Tibetan antelope also face depletion though disease and predation; 4) existing national and international regulatory mechanisms are inadequate to protect the species, as demonstrated by increasing chiru poaching and international trade in shahtoosh, and; 5) Tibetan antelope populations are also vulnerable to periodically catastrophic snowstorms.",CauseNet-cause.csv,,1,[],['led to'],implicit,"[('rangeland_use', 'adverse_modification'), ('rangeland_use', 'curtailment'), ('rangeland_use', ""destruction_of_the_chiru_'s_range""), ('increased_resource_extraction', 'adverse_modification'), ('increased_resource_extraction', 'curtailment'), ('increased_resource_extraction', ""destruction_of_the_chiru_'s_range""), ('settlement', 'adverse_modification'), ('settlement', 'curtailment'), ('settlement', ""destruction_of_the_chiru_'s_range""), ('human-chiru_conflict_in_tibetan_antelope_habitat', 'adverse_modification'), ('human-chiru_conflict_in_tibetan_antelope_habitat', 'curtailment'), ('human-chiru_conflict_in_tibetan_antelope_habitat', ""destruction_of_the_chiru_'s_range"")]",Yes
"Contact dermatitis is due to irritants like soap, detergents, cosmetic products, along with allergy causing items like nickel and rubber.",CauseNet-cause.csv,,1,[],['due to'],implicit,"[('irritants', 'contact_dermatitis'), ('allergy', 'items')]",Yes
"In a little-heeded warning issued at a 2009 conference on the subject, experts outlined a range of mechanisms by which climate change could already be causing more earthquakes, tsunamis, and volcanic activity.",CauseNet-cause.csv,,1,[],[],implicit,"[('climate_change', 'tsunamis'), ('climate_change', 'earthquakes')]",Yes
"The organisms involved include pathogenic bacteria, causing diseases such as plague, tuberculosis and anthrax; protozoan parasites, causing diseases such as malaria, sleeping sickness, dysentery and toxoplasmosis; and also fungi causing diseases such as ringworm, candidiasis or histoplasmosis.",CauseNet-cause.csv,,1,[],[],implicit,"[('fungi', 'diseases'), ('protozoan_parasites', 'diseases')]",Yes
"The fact that this is possible suggests that it might be the body's response to HIV that is causing the damage, rather than the virus itself, Apparently the animal species that have been infected for some time have evolved to manage this kind of virus by learning to live with it rather than by eradicating it.",CauseNet-cause.csv,,1,[],[],implicit,"[('virus', 'damage'), ('hiv', 'damage')]",Yes
Pests come in two distinct categories: Animals that are really causing a problem and animals for which someone simply has a psychological distaste.,CauseNet-cause.csv,,1,[],[],implicit,"[('animals', 'problem'), ('animals', 'animals')]",Yes
Hazards commonly found in older homes are increasingly causing fires and fatalities in the US.,CauseNet-cause.csv,,1,[],[],implicit,"[('hazards', 'fatalities'), ('hazards', 'fires')]",Yes
You can also be charged with aggravated fleeing and eluding if you leave the scene of an accident causing serious injury or death having knowledge that you have been ordered to stop by a law enforcement officer.,CauseNet-cause.csv,,1,[],[],implicit,"[('accident', 'death'), ('accident', 'serious_injury')]",Yes
"He said that climate change is the greatest threat being faced by the planet today, with rising temperatures causing more droughts and floods.",CauseNet-cause.csv,,1,[],[],implicit,"[('rising_temperatures', 'droughts'), ('rising_temperatures', 'floods')]",Yes
"In most cases, the bacteria and viruses that are causing pneumonia cannot be identified.",CauseNet-cause.csv,,1,[],[],implicit,"[('bacteria', 'pneumonia'), ('viruses', 'pneumonia')]",Yes
"The grate protects the pavement from cracking when the temperature changes, causing expansion and contraction.",CauseNet-cause.csv,,1,[],[],implicit,"[('temperature_changes', 'expansion'), ('temperature_changes', 'contraction')]",Yes
Strangling is compression of the neck that leads to unconsciousness or death by causing an increasingly hypoxic state in the brain.,CauseNet-cause.csv,,1,[],['leads to'],implicit,"[('compression_of_the_neck', 'death'), ('compression_of_the_neck', 'unconsciousness')]",Yes
"Pressures, expectations and relationships in your life may be causing stress which is causing you to feel angry and frustrated.",CauseNet-cause.csv,,1,[],[],implicit,"[('expectations', 'stress'), ('pressures', 'stress')]",Yes
"While the availability of nutrients has been a driving force behind the green revolution and is a key part of delivering food security and sustainable development, excess use and inefficient practices can lead to nutrient over-enrichment, causing soil acidification, groundwater pollution, harmful algal blooms, aquatic hypoxia and the loss of key coastal ecosystems, such as coral and seagrass.",CauseNet-cause.csv,,1,[],['lead to'],implicit,"[('excess_use', 'nutrient_over-enrichment'), ('inefficient_practices', 'nutrient_over-enrichment')]",Yes
"Turtles around Florida and Hawaii are particularly afflicted by the tumors which can grow as large as a small bucket, destroying lungs, and kidneys, causing blindness and death.",CauseNet-cause.csv,,1,[],[],implicit,"[('kidneys', 'death'), ('kidneys', 'blindness')]",Yes
"This kills and eliminates disease causing viruses, bacteria, yeast and fungus, while oxygenating the blood.",CauseNet-cause.csv,,1,[],[],implicit,"[('disease', 'bacteria'), ('disease', 'viruses'), ('disease', 'fungus'), ('disease', 'yeast')]",Yes
There are also a substantial number of drivers who carry only minimum liability insurance and that have insufficient coverage to fully pay an accident claim where the driver is involved in an accident causing catastrophic injuries or death.,CauseNet-cause.csv,,1,['claim'],[],implicit,"[('accident', 'death'), ('accident', 'catastrophic_injuries')]",Yes
It corrects metabolic imbalances that were causing poor digestion and weight gain.,CauseNet-cause.csv,,1,[],[],implicit,"[('metabolic_imbalances', 'weight_gain'), ('metabolic_imbalances', 'poor_digestion')]",Yes
The immune system can't tell cat dander apart from disease causing bacteria and viruses.,CauseNet-cause.csv,,1,[],[],implicit,"[('disease', 'bacteria'), ('disease', 'viruses')]",Yes
"In test tube studies, the flavonoids of the licorice plant have been shown to kill Helicobacter pylori, the bacteria causing most ulcers and stomach inflammation.",CauseNet-cause.csv,,1,[],[],implicit,"[('bacteria', 'ulcers'), ('bacteria', 'stomach_inflammation')]",Yes
"The assault would be launched, at the government's discretion, after a big suicide bomb attack in Israel, causing widespread deaths and injuries, citing the bloodshed as justification.",CauseNet-cause.csv,,1,[],[],implicit,"[('big_suicide_bomb_attack_in_israel', 'injuries'), ('big_suicide_bomb_attack_in_israel', 'widespread_deaths')]",Yes
"In the heart attack situation, the heart is still pumping blood through the system, subject to blockage that may be causing chest pain, shortness of breath, or one of a whole array of symptoms.",CauseNet-cause.csv,,1,[],[],implicit,"[('blockage', 'chest_pain'), ('blockage', 'shortness_of_breath')]",Yes
"Primary dysmenorrhoea results from uterine contractions that occur normally during periods, whereas secondary dysmenorrhoea may be related to a medical condition, such as endometriosis (a condition in which the endometrium or the lining of the uterus, grows in areas outside the uterus) causing pain and infertility.",CauseNet-cause.csv,,1,[],[],implicit,"[('endometriosis', 'infertility'), ('endometriosis', 'pain')]",Yes
Household energy use contributes to the greenhouse gas emissions that are causing global warming and climate change.,CauseNet-cause.csv,,1,[],[],implicit,"[('greenhouse_gas_emissions', 'global_warming'), ('greenhouse_gas_emissions', 'climate_change')]",Yes
"She realized that Prohibition was causing corruption, hypocrisy, crime, violence and destroying the cherished principles of personal liberty and local self-government.",CauseNet-cause.csv,,1,[],[],implicit,"[('prohibition', 'crime'), ('prohibition', 'violence'), ('prohibition', 'corruption')]",Yes
Disease causing bacteria and viruses are eliminated.,CauseNet-cause.csv,,1,[],[],implicit,"[('disease', 'bacteria'), ('disease', 'viruses')]",Yes
"The rainfall led to flooding and mudslides, causing damage to thousands of houses.",CauseNet-cause.csv,,1,[],['led to'],implicit,"[('rainfall', 'flooding'), ('rainfall', 'mudslides')]",Yes
Magnolia bark also helps to reduce allergic and asthmatic reactions and inhibits bacteria causing caries and periodontitis.,CauseNet-cause.csv,,1,[],[],implicit,"[('bacteria', 'caries'), ('bacteria', 'periodontitis')]",Yes
"Landmines and unexploded ordnance litter the countryside in many areas, occasionally causing injuries and deaths.",CauseNet-cause.csv,,1,[],[],implicit,"[('landmines', 'deaths'), ('landmines', 'injuries')]",Yes
"This substance has been shown to be a highly effective immune stimulant, with activity against the viruses causing the flu, measles, and early stages of AIDS.",CauseNet-cause.csv,,1,[],[],implicit,"[('viruses', 'flu'), ('viruses', 'measles')]",Yes
"Before it gets to that stage, however, a course of antibiotics will often help to kill off the bacteria causing the infection and blockage so that they cannot multiply any more.",CauseNet-cause.csv,,1,[],[],implicit,"[('bacteria', 'infection'), ('bacteria', 'blockage')]",Yes
"Another form of child abuse involving babies is shaken baby syndrome, in which a frustrated caregiver shakes a baby roughly to make the baby stop crying, causing brain damage that often leads to severe neurological problems and even death.",CauseNet-cause.csv,,1,[],['leads to'],implicit,"[('brain_damage', 'death'), ('shaken_baby_syndrome', 'brain_damage')]",Yes
"Itaborts babies and is a teratogen causing birth defects and mental retardation: http://www.wnho.net/aspartame_murders_infants.htm It violates Title 18, of the domestic genocide law.",CauseNet-cause.csv,,1,[],[],implicit,"[('teratogen', 'birth_defects'), ('teratogen', 'mental_retardation')]",Yes
"People suffering with pain associated with joints and arthritis, lower or upper back, leg aches, muscles, necks, migraines and other chronic afflictions are willing to try almost anything to help ease their soreness, causing doctors, patients, therapists and scientists to invent new ways to treat their symptoms.",CauseNet-cause.csv,,1,[],[],implicit,"[('arthritis', 'pain'), ('joints', 'pain'), ('muscles', 'pain'), ('migraines', 'pain')]",Yes
Merchant said it is probably the body's response to the bacteria that is causing the damage that leads to ulcers and stomach cancer.,CauseNet-cause.csv,,1,[],['leads to'],implicit,"[('bacteria', 'damage'), ('damage', 'ulcers')]",Yes
"Not only are they filled with mercury causing a cleanup nightmare but they also emit cancer causing chemicals and toxins when turned on, including phenol, naphthalene and styrene a group of German scientists are reporting.",CauseNet-cause.csv,,1,[],[],implicit,"[('cancer', 'toxins'), ('cancer', 'chemicals')]",Yes
"This blood then cannot escape from the body so it bleeds directly onto the surface of the surrounding organs, causing irritation which leads to inflammation, scarring and, sometimes, the development of adhesions.",CauseNet-cause.csv,,1,[],['leads to'],implicit,"[('irritation', 'inflammation'), ('irritation', 'scarring')]",Yes
"The twisters within the counties of Allendale and Abbeville, rated EF2, and Aiken County, rated EF3, causing substantial damage and property loss.",CauseNet-cause.csv,,1,[],[],implicit,"[('twisters_within_the_counties_of_allendale', 'property_loss'), ('twisters_within_the_counties_of_allendale', 'substantial_damage')]",Yes
"Clinical syndromes associated with Listeria infection include febrile gastroenteritis, sepsis, meningitis, encephalitis, and infections causing spontaneous abortions, stillbirth, and neonatal disease.",CauseNet-cause.csv,,1,[],[],implicit,"[('infections', 'stillbirth'), ('infections', 'spontaneous_abortions')]",Yes
The most commonly used term is sexually transmitted disease (STD) specifically refers only to infections that are causing symptoms or problems.,CauseNet-cause.csv,,1,[],[],implicit,"[('infections', 'symptoms'), ('infections', 'problems')]",Yes
"These are all perversions, problems causing disaster and violence, aberrations causing calamity and chaos.",CauseNet-cause.csv,,1,[],[],implicit,"[('problems', 'violence'), ('problems', 'disaster')]",Yes
"For many of us, this debt is insurmountable and is causing family problems and feelings of hopelessness and even suicide.",CauseNet-cause.csv,,1,[],[],implicit,"[('debt', 'family_problems'), ('debt', 'feelings_of_hopelessness')]",Yes
Anxiety is causing insomnia and depression.,CauseNet-cause.csv,,1,[],[],implicit,"[('anxiety', 'insomnia'), ('anxiety', 'depression')]",Yes
HPV is a sexually transmitted disease (STD) causing genital warts and cancers.,CauseNet-cause.csv,,1,[],[],implicit,"[('sexually_transmitted_disease', 'genital_warts'), ('sexually_transmitted_disease', 'cancers')]",Yes
"Brake failures, unintended acceleration and numerous other faults causing damage, injury and deaths have plagued the various Toyota brands in the US, Europe as well as in other countries.",CauseNet-cause.csv,,1,[],[],implicit,"[('unintended_acceleration', 'deaths'), ('unintended_acceleration', 'injury')]",Yes
"It also controls & inhibits odor causing water-born bacteria, mold & other odor causing organisms on a variety of porous and semi-porous materials including: wood studding, sub floors, trim, lumber, tack strips, concrete and paneling.",CauseNet-cause.csv,,1,[],[],implicit,"[('odor', 'odor'), ('odor', 'mold')]",Yes
"May affect the brain or nervous system causing dizziness, headache, or nausea.",CauseNet-cause.csv,,1,[],[],implicit,"[('nervous_system', 'nausea'), ('nervous_system', 'headache')]",Yes
Individuals or family members should have access to information about a preventable medical error causing serious injury or death.,CauseNet-cause.csv,,1,[],[],implicit,"[('preventable_medical_error', 'serious_injury'), ('preventable_medical_error', 'death')]",Yes
"But regardless of whether you are right or wrong, our pollution is still causing respiratory problems, cancers, irritation and death.",CauseNet-cause.csv,,1,[],[],implicit,"[('pollution', 'death'), ('pollution', 'respiratory_problems'), ('pollution', 'cancers')]",Yes
"Cancer control strategies noted at the forum include improved nutrition; increased exercise; optional vaccination against Hepatitis B, a disease that often leads to liver cancer; optional vaccination against HPV, a virus causing cervical cancer; and appropriate and timely screenings for breast, cervical, colorectal and prostate cancers.",CauseNet-cause.csv,,1,[],['leads to'],implicit,"[('virus', 'cervical_cancer'), ('disease', 'liver_cancer')]",Yes
"In addition, the genetic material of the hepatitis B virus can insert itself into normal liver cells, causing mutations and excessive cell growth that can lead to cancer.",CauseNet-cause.csv,,1,[],['lead to'],implicit,"[('mutations', 'cancer'), ('excessive_cell_growth', 'cancer')]",Yes
As early as 1909 a German scientist suspected that the viruses causing chickenpox and shingles were one and the same.,CauseNet-cause.csv,,1,[],[],implicit,"[('viruses', 'chickenpox'), ('viruses', 'shingles')]",Yes
"These serious side effects are a result of the pill affecting coagulation, increasing the risk of blood clots causing DVTs (deep venous thrombosis), stroke and heart attacks.",CauseNet-cause.csv,,1,[],[],implicit,"[('blood_clots', 'stroke'), ('blood_clots', 'heart_attacks'), ('pill', 'serious_side_effects')]",Yes
"Exposure to MEK can affect the nervous system causing headaches, dizziness, fatigue, nausea and vomiting.",CauseNet-cause.csv,,1,[],[],implicit,"[('nervous_system', 'headaches'), ('nervous_system', 'nausea')]",Yes
"This means that indirect effects of a focal condition on disability mediated by a comorbid condition (eg, an effect of cancer on disability due to cancer causing depression and depression causing disability) are excluded from the simulation.",CauseNet-cause.csv,,1,[],['due to'],implicit,"[('depression', 'disability'), ('cancer', 'depression')]",Yes
"Unlike alcohol, marijuana is incapable of causing a fatal overdose, and its use is inversely associated with aggression and injury.",CauseNet-cause.csv,,1,[],[],implicit,"[('use', 'injury'), ('use', 'aggression')]",Yes
"The testosterone is causing the acne and facial hair, it's also notorious at causing an increase in visceral fat, see here and here.",CauseNet-cause.csv,,1,[],[],implicit,"[('testosterone', 'acne'), ('testosterone', 'facial_hair')]",Yes
"In 1997, approximately 74% of spousal assault incidents were classified as common assault, 14% of incidents were classified as either assault causing bodily harm or aggravated assault (Statistics Canada, 1999).",CauseNet-cause.csv,,1,[],[],implicit,"[('assault', 'bodily_harm'), ('assault', 'aggravated_assault')]",Yes
"We have addressed this issue and show that HSV-1, causing cold sores and encephalitis and HSV-2, causing urogenital tract infections, interact with chemokines.",CauseNet-cause.csv,,1,[],[],implicit,"[('hsv-1', 'cold_sores'), ('hsv-1', 'encephalitis')]",Yes
This procedure is performed when there are stones or inflammation in the gallbladder that is causing pain.,CauseNet-cause.csv,,1,[],[],implicit,"[('stones', 'pain'), ('inflammation_in_the_gallbladder', 'pain')]",Yes
"The therapy helps to relieve distress by discussing and expressing feelings, to help change attitudes, behaviours and habits that may be causing the depression.",CauseNet-cause.csv,,1,[],[],implicit,"[('behaviours', 'depression'), ('habits', 'depression')]",Yes
"Fascial mobilization allows therapists to locate and address restrictions in the fascial system which are causing asymmetries, postural malalignment, abnormal tensions, and pressures that can lead to pain and dysfunction.",CauseNet-cause.csv,,1,[],['lead to'],implicit,"[('pressures', 'pain'), ('pressures', 'dysfunction')]",Yes
It all started nearly four years ago from Glandular Fever; a viral infection causing a sore throat and fever.,CauseNet-cause.csv,,1,[],[],implicit,"[('viral_infection', 'fever'), ('viral_infection', 'sore_throat')]",Yes
"A number of factors are causing the fires in Southern California to rage: the region has received nine inches less rain than normal, and climate change has led to warmer days and longer fire seasons.",CauseNet-cause.csv,,1,[],['led to'],implicit,"[('climate_change', 'longer_fire_seasons'), ('climate_change', 'warmer_days')]",Yes
"Then the medication is causing more problems and symptoms, which again are treated with chemicals; until maybe one day somebody opens one's eyes and starts to quest this kind of 'help'.",CauseNet-cause.csv,,1,[],[],implicit,"[('medication', 'symptoms'), ('medication', 'problems')]",Yes
"These insects are causing damage and death to the Fraser fir, the mainstay of the Christmas tree industry, and hemlock, an important tree to the ornamental industry.",CauseNet-cause.csv,,1,[],[],implicit,"[('insects', 'damage'), ('insects', 'death')]",Yes
and these price controls have been causing shortages and hoarding.,CauseNet-cause.csv,,1,[],[],implicit,"[('price_controls', 'shortages'), ('price_controls', 'hoarding')]",Yes
What about cell phones causing brain cancer or tumors.,CauseNet-cause.csv,,1,[],[],implicit,"[('cell_phones', 'brain_cancer'), ('cell_phones', 'tumors')]",Yes
"Aspirin causing stomach bleeds, ulcers, and Reyes, has become accepted wisdom.",CauseNet-cause.csv,,1,[],[],implicit,"[('aspirin', 'ulcers'), ('aspirin', 'stomach_bleeds'), ('aspirin', 'reyes')]",Yes
"Then the medication is causing more problems and symptoms, that again are treated with chemicals; until maybe one day somebody who has suffered long enough, opens one's eyes and starts to quest this kind of 'help'.",CauseNet-cause.csv,,1,[],[],implicit,"[('medication', 'symptoms'), ('medication', 'problems')]",Yes
You may need other tests if an injury or disease may be causing your impotence .,CauseNet-cause.csv,,1,[],[],implicit,"[('disease', 'impotence'), ('injury', 'impotence')]",Yes
Climate change and other contributing human activities are now causing species extinction estimated to be about a thousand times the natural rate.,CauseNet-cause.csv,,1,[],[],implicit,"[('climate_change', 'species_extinction'), ('human_activities', 'species_extinction')]",Yes
"EMDR Eye Movement Desensitization and Reprocessing (Francine Shapiro) needs to be applied by an experienced EMDR practitioner who will enable us to come into contact with the traumatic event which is causing our fear, pain, guilt, self-rejection or other negative emotion.",CauseNet-cause.csv,,1,[],[],implicit,"[('traumatic_event', 'pain'), ('traumatic_event', 'fear')]",Yes
"As a diagnosis of exclusion, a diagnosis of primary polydipsia may be the result of elimination of the possibility of diseases causing similar signs and symptoms, such as diabetes insipidus.",CauseNet-cause.csv,,1,[],[],implicit,"[('diseases', 'symptoms'), ('diseases', 'similar_signs')]",Yes
"In addition, myelosuppression causing neutropenia and thrombocytopenia can also occur and be dose-limiting.",CauseNet-cause.csv,,1,[],[],implicit,"[('myelosuppression', 'neutropenia'), ('myelosuppression', 'thrombocytopenia')]",Yes
"Aloe vera is also known to produce about six different types of antiseptics that help kill many viruses causing diseases, molds, bacteria and funguses.",CauseNet-cause.csv,,1,[],[],implicit,"[('viruses', 'diseases'), ('viruses', 'bacteria')]",Yes
"Corn which we know is GMO'd - is causing allergies, disease and threatening the immune system of our pets.",CauseNet-cause.csv,,1,[],[],implicit,"[('corn', 'allergies'), ('corn', 'disease')]",Yes
Infections causing diarrhea and associated high mortality are among the most significant and well-described diseases of the Syrian hamster.,CauseNet-cause.csv,,1,[],[],implicit,"[('infections', 'diarrhea'), ('infections', 'high_mortality')]",Yes
"The fluid is then checked for bacteria, viruses and fungi that could be causing an infection.",CauseNet-cause.csv,,1,[],[],implicit,"[('bacteria', 'infection'), ('viruses', 'infection'), ('fungi', 'infection')]",Yes
"You can subscribed using the small form to the right ----> Inflammatory process is vital for protection against foreign pathogens; it helps protect body cells from being invaded by disease causing bacteria, virus, fungi or protozoa by activating killer cells and antibody producing cells.",CauseNet-cause.csv,,1,[],[],implicit,"[('disease', 'bacteria'), ('disease', 'virus'), ('disease', 'fungi')]",Yes
It is also effective in relieving inflammation causing joint aches and pains.,CauseNet-cause.csv,,1,[],[],implicit,"[('inflammation', 'pains'), ('inflammation', 'joint_aches')]",Yes
"Symptoms may include sadness loss of interest in activities you once enjoyed loss of energy, difficulty concentrating or making decisions, feelings of worthlessness or excessive guilt, insomnia or excessive sleep, a change in appetite causing weight loss or gain, or thoughts of death or suicide.",CauseNet-cause.csv,,1,[],[],implicit,"[('change_in_appetite', 'gain'), ('change_in_appetite', 'weight_loss')]",Yes
"One of his arguments is that public policy is heavily skewed by a form of ambulance-chasing, i.e. only taking action on road danger when there is evidence in the form of collisions causing death and serious injuries.",CauseNet-cause.csv,,1,[],[],implicit,"[('collisions', 'death'), ('collisions', 'serious_injuries')]",Yes
"A building's duct system can be a hiding place and incubator for common microorganisms such a odor causing bacteria, fungi, mold and mildew.",CauseNet-cause.csv,,1,[],[],implicit,"[('odor', 'bacteria'), ('odor', 'mold'), ('odor', 'mildew')]",Yes
"Today, worms and viruses are causing damage more quickly than those created in the past and are spreading to the most vulnerable of all systems - The computer systems of home users.",CauseNet-cause.csv,,1,[],[],implicit,"[('viruses', 'damage'), ('worms', 'damage')]",Yes
Actions causing death or victory could sometimes make LibraryMessages replacement go wrong: this is fixed.,CauseNet-cause.csv,,1,[],[],implicit,"[('actions', 'death'), ('actions', 'victory')]",Yes
"Certain poisons, medicines, and genetic diseases may lead to injury or loss of the Purkinje cells, causing symptoms that may simultaneously affect many functions of the cerebellum.",CauseNet-cause.csv,,1,[],['lead to'],implicit,"[('poisons', 'injury'), ('medicines', 'injury')]",Yes
"Certain foods and beverages, including chocolate, peppermint, fried or fatty foods, coffee, or alcoholic beverages, may weaken the lower esophageal sphincter (LES) causing reflux and heartburn.",CauseNet-cause.csv,,1,[],[],implicit,"[('lower_esophageal_sphincter', 'heartburn'), ('lower_esophageal_sphincter', 'reflux')]",Yes
"It compromises the lining of the mouth, stomach, and intestines, causing nausea, diarrhea, and lack of appetite, which lead to fatigue.",CauseNet-cause.csv,,1,[],['lead to'],implicit,"[('nausea', 'fatigue'), ('diarrhea', 'fatigue')]",Yes
Global warming is causing ocean warming and acidification.,CauseNet-cause.csv,,1,[],[],implicit,"[('global_warming', 'acidification'), ('global_warming', 'ocean_warming')]",Yes
"If your child is battling a chronic, pain causing condition or disease like cancer, muscular dystrophy or fibromyalgia the answer is a resounding yes for massage releases endorphins that reduce pain and heal the body.",CauseNet-cause.csv,,1,[],[],implicit,"[('pain', 'disease'), ('pain', 'condition')]",Yes
"In 5 to 15 percent of reported E. coli O157:H7 infections, the Shiga toxins enter the bloodstream, causing hemolytic uremic syndrome (HUS), which often leads to kidney failure and also can lead to anemia, internal bleeding, central nervous system disruption and stroke.",CauseNet-cause.csv,,1,[],"['leads to', 'lead to']",implicit,"[('hemolytic_uremic_syndrome', 'kidney_failure'), ('hemolytic_uremic_syndrome', 'stroke')]",Yes
"This creates lactic acid, which diffuses into the blood, causing muscle fatigue, soreness and loss of endurance.",CauseNet-cause.csv,,1,[],[],implicit,"[('lactic_acid', 'muscle_fatigue'), ('lactic_acid', 'soreness')]",Yes
"Free radicals can injure biological molecules, such as DNA, proteins and lipids, causing cell and tissue damage leading to aging and disease.",CauseNet-cause.csv,,1,[],['leading to'],implicit,"[('tissue_damage', 'disease'), ('tissue_damage', 'aging')]",Yes
