sentence,source,id,sentence_count,negation_marker,causal_marker,implicit_vs_explicit,CE,multiple_c_e
"Tell your doctor about any heart disease risk factors you may have, such as: A plastic cylinder, in which the penis is placed; ""Smoking, because it causes blood vessel constriction, is a very big cause of erectile dysfunction,"" said Dr. Larry Lipshultz, chief of male reproductive medicine at Baylor College of Medicine in Houston.",CauseNet-cause.csv,,2,[],"['because', 'causes', 'cause']",explicit,"[('smoking', 'erectile_dysfunction')]",No
"Detox Kit combines three carefully formulated remedies to relieve symptoms of illness caused by an unhealthy lifestyle (substance abuse, unbalanced diet, etc.) and/or exposure to environmental toxins (pollution, pesticides, allergens, etc.).",CauseNet-cause.csv,,3,[],['caused'],explicit,"[('unhealthy_lifestyle', 'illness')]",No
"- Dr. Powell held an autopsy on the body this morning, and ascertained that death was caused by fatty degeneration of the heart.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('fatty_degeneration_of_the_heart', 'death')]",No
"Metropolitan Life Insurance Company had Nord examined by a neurologist, Dr. Antoine Mitri, who concurred in the treating doctors= diagnosis of degenerative spinal disc disease, but disagreed as to whether that condition caused a disability.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('condition', 'disability')]",No
"Homes for rent in missouri, apartments, houses for rent in missouri, rental homes, st. High interest rates can cause a recession.",CauseNet-cause.csv,,2,[],['cause'],explicit,"[('high_interest_rates', 'recession')]",No
"The disease is caused by a bacterium called Mycobacterium avium subsp. paratuberculosis (or MAP for short), which is in the same group as the bacterium that causes tuberculosis (TB).",CauseNet-cause.csv,,2,[],"['caused', 'causes']",explicit,"[('bacterium', 'disease')]",No
"According to Dr. Shearer, the information gleaned from David's autopsy led to the discovery that viruses can cause cancer.",CauseNet-cause.csv,,2,[],"['led to', 'cause']",explicit,"[('viruses', 'cancer')]",No
"Brown, the Paul J. Thomas Professor of Medicine and Genetics and director of the Jonsson Center for Molecular Genetics at the University of Texas Southwestern Medical School, received the Nobel Prize in 1985 with Dr. Joseph L. Goldstein for medical discoveries that revolutionized the treatment of diseases caused by high cholesterol levels.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('high_cholesterol_levels', 'diseases')]",No
"For example a carefully designed program of backing up data frequently and dispersing data processing and records in widely separated locations can avoid many of disruptions caused by natural disasters (hurricanes, tornadoes, floods, earthquakes, etc.) or by area-wide disruptions of communication or electric power and even terrorist attacks.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('natural_disasters', 'disruptions')]",No
"""Many more people will likely become ill from this new virus than in a typical flu season, and there's a chance the virus could change to cause more severe illness,"" Dr. Adrienne LeBailly, director of the Larimer County Department of Health and Environment, said in a statement released Wednesday.",CauseNet-cause.csv,,2,[],['cause'],explicit,"[('virus', 'severe_illness')]",No
"Merced County was designated as a primary natural disaster area because of losses caused by drought that occurred from Oct. 15, 2007, through April 30, 2008.",CauseNet-cause.csv,,2,[],"['because', 'caused']",explicit,"[('drought', 'losses')]",No
"(1986) Everybody knows that pornography can cause harm, it can also change people's sexual appetites, values and behavior. . . .",CauseNet-cause.csv,,4,[],['cause'],explicit,"[('pornography', 'harm')]",No
"Finally, in his testimony, Dr. VanDorsten re-affirms an opinion stated in his April 10, 2003 letter: ""[I]t is my opinion, to a reasonable degree of medical certainty, that prematurity is the cause of [the infant's] cerebral palsy . . . .",CauseNet-cause.csv,,5,[],['cause'],explicit,"[('prematurity', 'cerebral_palsy')]",No
"In Lujan, 120 N.M. at 426, 902 P.2d at 1029, our Supreme Court quoted with apparent approval the following statement from Duran v. 1983): ""[A] claimant in an enhanced injury case must prove that the defective design caused injuries over and above those which otherwise would have been sustained, must demonstrate the degree of 'enhancement', and 'must offer proof of what injuries, if any, would have resulted [in any event].'""",CauseNet-cause.csv,,3,[],['caused'],explicit,"[('defective_design', 'injuries')]",No
"Victor, N. Y. - Lysander Hill was found dead in bed on Saturday morning, the cause of death being heart failure.",CauseNet-cause.csv,,2,[],['cause'],explicit,"[('heart_failure', 'death')]",No
"After the jury returned a substantial verdict for Chylinski, the United States District Court for the District of Connecticut (Dorsey, J.) granted judgment as a matter of law in favor of Wal-Mart on the ground inter alia that the malfunction of the safety devices was unforeseeable, and that the plaintiff had therefore failed to show that the defendant's conduct was a proximate cause of her injury.",CauseNet-cause.csv,,2,[],"['therefore', 'cause']",explicit,"[(""defendant_'s_conduct"", 'injury')]",No
"He caused Judah to sin (v. 11), as Jeroboam had caused Israel to sin.",CauseNet-cause.csv,,2,[],"['caused', 'caused']",explicit,"[('jeroboam', 'israel_to_sin')]",No
"He mentioned that 136 students of anatomy at St. Bartholomew's minutely dissected 17 bodies, in which the cause of death was typhus; just two took the disease, and these had been exposed to living patients.",CauseNet-cause.csv,,2,[],['cause'],explicit,"[('typhus', 'death')]",No
"While it is unclear whether diabetes directly causes liver disease, or if changes in liver function cause diabetes, Dr. Hashem El-Serag, study author from the Houston Veteran Affairs Medical Center, sees this study as an important warning for patients with diabetes.",CauseNet-cause.csv,,2,[],"['causes', 'cause']",explicit,"[('diabetes', 'liver_disease')]",No
WHITE ANTHURIUM (Spathiphyllum spp.); entire plant; gastrointestinal tract affected by plant toxins; plant also causes dermatitis.,CauseNet-cause.csv,,2,[],['causes'],explicit,"[('plant', 'dermatitis')]",No
"Reported on Sept. 15, the fire was caused by lightning.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('lightning', 'fire')]",No
Group B streptococcal meningitis in adults: recent increase in Southeast Asia; Wilder-Smith E et al. ; BACKGROUND: Meningitis caused by Streptococcus agalactiae (Group B Streptococcus) is rare in adults and usually affects patients with predisposing conditions .,CauseNet-cause.csv,,2,[],['caused'],explicit,"[('streptococcus_agalactiae', 'meningitis')]",No
"Important: If your throat is very inflamed when you look in the mirror (red, swollen tissues, possibly with white spots on the tonsils), and if you feel systemically ill (chills, fever, muscle aches, etc.), you should see your doctor to determine whether your throat infection is caused by Streptococcus bacteria.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('streptococcus_bacteria', 'throat_infection')]",No
"To treat bad breath that may be caused by improper dental care, consult a trained and professional dentist like Dr. Grabiak and discuss the many cosmetic procedures available.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('improper_dental_care', 'bad_breath')]",No
"""If we know that a virus causes cancer, then we can vaccinate children and reduce the chances that they will get cancer later on,"" says Dr. Jai Pausch became a caregiver for her husband, Randy, during his 23-month battle with pancreatic cancer.",CauseNet-cause.csv,,2,[],['causes'],explicit,"[('virus', 'cancer')]",No
"Since current is going through this device, the resistance causes a voltage drop, which for a typical voltage Si diode is .7V. Therefore, the total voltage drop from A to B on the circuit, Figure 1, is 1.7V.",CauseNet-cause.csv,,2,[],"['Since', 'causes', 'Therefore']",explicit,"[('resistance', 'voltage_drop')]",No
"Entomology/Insect Ecology & Superintendent: 12-month, tenure-track Associate Professor, 65% research / 10% service/outreach / 25% administration at Western Triangle Research Center near Conrad, MT. The faculty member in the University of Montana Department of Research Centers will develop a nationally-recognized and externally-funded field-oriented research program on biological and ecological processes influencing strategies to mitigate crop losses caused by wheat stem sawfly and other arthropod pests in regional grain production.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('wheat_stem_sawfly', 'crop_losses')]",No
"Opening the hearing, Chairwoman Ileana Ros-Lehtinen (Fla.) expressed concern over reports and studies that have shown that NAFTA has caused job losses in the U.S. and trade deficits with Mexico and Canada.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('nafta', 'job_losses')]",No
"P. ramorum causes leaf lesions on all of these species (Figs. 31A to 31D, 32A, and 33), as well as stem lesions on andromeda (Fig.",CauseNet-cause.csv,,2,[],['causes'],explicit,"[('p._ramorum', 'leaf_lesions')]",No
"Sitler, Irving Kevin, son of Melvin and Martha (Roth) Sitler, was born at Camrose, Alta., June 2, 1951; death was caused by auto collision near Tofield, Alta., Apr. 13, 1975; aged 23 y. On June 29, 1974, he was married to Connie Martin.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('auto_collision', 'death')]",No
"In the wake of the deadly San Bruno gas explosion, Sen. Mark Leno, D-San Francisco, said he's considering introducing legislation to bar a utility from seeking rate increase to help cover costs after an accident caused by improper maintenance.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('improper_maintenance', 'accident')]",No
"The terrorist attacks of Sept. 11, 2001, in the U.S. may have caused PTSD in some people who were involved, in people who witnessed the disaster, and in people who lost relatives and friends.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('terrorist_attacks', 'ptsd')]",No
Syracuse University Health Services is located at 111 Waverly Ave. The West Nile virus is a mosquito-borne infection that can cause flu-like symptoms and in rare cases can cause encephalitis (inflammation of the brain) in humans.,CauseNet-cause.csv,,2,[],"['cause', 'cause']",explicit,"[('mosquito-borne_infection', 'flu-like_symptoms')]",No
"As greenhouse gases are considered a major contributor to global climate change and increasing average global temperatures (Hansen et al.2008, p. 16), which is believed to be the cause of the projected loss of glaciers and other environmental changes in GNP (Hall and Fagre 2003 p. 8; Hauer et al.2007; pp. 107-113), existing regulatory mechanisms may be inadequate to address potential changes to the western glacier stonefly's habitat as discussed under Factor A. Based upon the information provided in the petition, as well as other information readily available in our files, we find that there is substantial scientific or commercial information indicating that the western glacier stonefly may warrant listing due to the inadequacy of existing regulatory mechanisms that pertain to the primary potential threat to the species identified in Factor A: Habitat loss due to the environmental changes caused by climate change.",CauseNet-cause.csv,,4,['believed'],"['cause', 'due to', 'due to', 'caused']",explicit,"[('climate_change', 'environmental_changes')]",No
"Additionally, climate change can cause changes in temperature, water level, availability of water, habitat availability, and the frequency for drought or flood (Tao et al. 2003, Inkley et al. 2004), further impacting wetland and grassland species.",CauseNet-cause.csv,,3,[],['cause'],explicit,"[('climate_change', 'changes_in_temperature')]",No
"It is estimated that only five percent of men with the condition currently receive treatment for Low T. <br ""Men too often accept declining health and vitality as a consequence of getting old,"" said Daniel Perry, Executive Director of the not-for-profit Alliance for Aging Research in Washington, D.C. ""We know that low testosterone can be an underlying cause of symptoms previously attributed to aging, and we now have FDA approved therapeutics in the form of testosterone replacement therapy that can effectively address the condition.",CauseNet-cause.csv,,3,[],['cause'],explicit,"[('low_testosterone', 'symptoms')]",No
This is a deadly trap set by the use of medical or nonmedical marijuana for chronic pain of hepatitis C. -0-The author is saying cannabis causes cancer.,CauseNet-cause.csv,,2,[],['causes'],explicit,"[('cannabis', 'cancer')]",No
"CF is also associated with the following medical problems: A defect in a gene called the cystic fibrosis transmembrane conductance regulator (CFTR) gene causes CF. Normally, the CFTR gene makes a protein that controls the movement of salt and water in and out of the cells in the body.",CauseNet-cause.csv,,2,[],['causes'],explicit,"[('cf', 'medical_problems')]",No
"""Drop, Cover, and Hold On"" gives you the best overall chance of quickly protecting yourself during an earthquake... even during quakes that cause furniture to move about rooms, and even in buildings that might ultimately collapse.The greatest danger is from falling and flying objects: Studies of injuries and deaths caused by earthquakes over the last several decades show that you are much more likely to be injured by falling or flying objects (TVs, lamps, glass, bookcases, etc.) than to die in a collapsed building.",CauseNet-cause.csv,,2,[],"['cause', 'caused']",explicit,"[('earthquakes', 'injuries')]",No
"THE COMMONWEALTH OF MASSACHUSETTS EXECUTIVE DEPARTMENT STATE HOUSE, BOSTON 02133 By His Excellency MICHAEL S. DUKAKIS GOVERNOR EXECUTIVE ORDER NO. 239 STATE OF EMERGENCY DUE TO MAJOR RAIN STORM IN THE COMMONWEALTH OF MASSACHUSETTS MAY 31, 1984 WHEREAS, a major rain storm has been in progress in Massachusetts since May 28, 1984, resulting in a reported total of twenty (20) inches of rain with flood stage in some rivers expected to exceed any encountered since 1955, and WHEREAS, at least ten (10) cities and towns have already declared local a state of emergency and many others are operat- ing under emergency conditions, and WHEREAS, two dams have already failed and several others are threatened, and WHEREAS, an estimated 3,500 people have been evacuated due to flooding, and WHEREAS, it appears that losses to agriculture have ex- ceeded twenty million dollars in Berkshire, Franklin, Hampden and Hampshire Counties, and WHEREAS, the estimated loss to highways, bridges, sewage treatment plants, and other public facilities is expected to exceed ten million dollars, and WHEREAS, the loss to homes and businesses could exceed public property losses, and WHEREAS, extraordinary assistance beyond the capability of cities and towns is required to overcome and recover from the present and projected losses caused thereby, NOW, THEREFORE, I, Michael S. Dukakis, Governor of the Commonwealth of Massachusetts, acting under the provisions of M.G.L. Chapter 33, appendix, and Chapter 639, of the Acts of 1950, as amended and by virtue of the authority vested in me as Supreme Executive Magistrate, do hereby declare that a state of emergency exists in the Commonwealth of Massachusetts and authorize all appropriate state agency resources and programs be applied to alleviate the grievous economic, and human suffering as a result of this disaster.",CauseNet-cause.csv,,3,[],"['DUE TO', 'since', 'resulting in', 'since', 'due to', 'caused', 'THEREFORE', 'as a result']",explicit,"[('disaster', 'human_suffering')]",No
My Dr. has told me that the drugs don't cause stomach upset or sedation; but those who take them know differently.,CauseNet-cause.csv,,2,[],['cause'],explicit,"[('drugs', 'stomach_upset')]",No
"Declining abundance of Highfin Carpsuckers has been reported and linked to habitat degradation and fragmentation caused by siltation, pollution, and impoundment (Etnier and Starnes 1993, Marcy et al. 2005, Pfl ieger 1975, Rohde et al. 1994), all major issues for the Apalachicola River basin.",CauseNet-cause.csv,,3,[],['caused'],explicit,"[('pollution', 'habitat_degradation')]",No
"The cause of death was pneumonia, superinduced by the shock of the death of her son, Dr. Jesse A. Hartson, which occurred in Ava on March 7.",CauseNet-cause.csv,,2,[],['cause'],explicit,"[('pneumonia', 'death')]",No
"Colorectal cancer is the second leading cause of cancer deaths in the U.S. Foster City, Calif. -- EFI, a Foster City-based maker of digital controllers, superwide format inkjet printers and inks, said on Wednesday that it has agreed to acquire Michigan-based Jetrion for about $40 million in cash.",CauseNet-cause.csv,,2,[],['cause'],explicit,"[('colorectal_cancer', 'cancer_deaths')]",No
"The law firm of Rossman Baumberger Reboso Spier & Connolly, P.A. specialize in serious injuries and wrongful deaths of the victims of accidents caused by the carelessness of others.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('carelessness_of_others', 'accidents')]",No
"Unlike traditional diet and weight loss programs, St. Joseph Mercy Oakland's Metabolic Nutrition and Weight Management Program focuses on the metabolic diseases caused by obesity.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('obesity', 'metabolic_diseases')]",No
"In the wake of the devastation caused by Hurricane Katrina and Bush's inept response to the unfolding humanitarian crisis in New Orleans, the myth of America's super power status has been shattered. . . .",CauseNet-cause.csv,,4,[],['caused'],explicit,"[('hurricane_katrina', 'devastation')]",No
I believe the symptoms that led to her collapse implicate Rimadyl as the cause of her death and of the distressing quality of her life in her last three days. . . .,CauseNet-cause.csv,,4,['believe'],"['led to', 'cause']",explicit,"[('symptoms', 'collapse')]",No
"During your consultation, Dr. Kim will discuss your goals for the surgery and ask you about certain medical conditions that could cause problems during or after the procedure, such as uncontrolled high blood pressure, blood-clotting problems, or the tendency to develop large scars.",CauseNet-cause.csv,,2,[],['cause'],explicit,"[('medical_conditions', 'problems')]",No
"After dark, they tied cement blocks to the body and pushed it into the St. Jaffe, the last witness called by the defence, testified that a ligature around the neck causes a blue pallor above the ligature.",CauseNet-cause.csv,,2,[],['causes'],explicit,"[('ligature_around_the_neck', 'blue_pallor_above_the_ligature')]",No
"Although dogs and cats rarely get cavities, more than 80 percent of pets three years and older have some degree of periodontal disease, Dr. Periodontal disease is an infection caused by plaque, a thin, bacteria-laden film that can form on teeth.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('plaque', 'infection')]",No
"Anxiety or fear of the unknown often causes problems . . . like swimming or riding a bike, RELAX.",CauseNet-cause.csv,,4,[],['causes'],explicit,"[('anxiety', 'problems')]",No
"The film caused many controversies due to the film's radioactive location in St. George, Utah that eventually led to Hughes buying up nearly every copy of the film he could, only to watch the film at home repeatedly for many nights in a row.",CauseNet-cause.csv,,2,[],"['caused', 'due to', 'led to']",explicit,"[('film', 'controversies')]",No
"Definitions: adapted plants (introduced) = introduced, but non-invasive and low maintenance; biodiversity = ecosystem, species, and genetic diversity of life; building footprint = perimeter of building plan; development footprint includes building, hardscape, roads, etc.; greenfields; invasive plants are nonnative and likely to cause harm, threatening biodiversity; local zoning; native (indigenous) plants are noninvasive and have been in the area for a while (since before colonization); open space area is either defined in zoning or, for LEED, equal to property area - development footprint; previously developed sites are previously developed, even if only graded or otherwise altered; LEED project boundary is entire property (for single buildings) or a portion of the site for a particular building (where there are more than 1); retention ponds store runoff to remove pollutants before release of the water, using either gravity or pumps, and being either always or sometimes filled with water.",CauseNet-cause.csv,,2,[],"['cause', 'since']",explicit,"[('invasive_plants', 'harm')]",No
"During a panel discussion on trade and finance, Mr. Brown said high-level corruption, a lack of transparency, and dishonest legal systems caused countries to pay a very high price in terms of their competitive advantage as a location for investors.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('high-level_corruption', 'countries_to_pay_a_very_high_price_in_terms_of_their_competitive_advantage')]",No
"Super., Atlantic Co.), a personal injury case where the plaintiff had alleged Accutane caused his inflammatory bowel disease (IBD).",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('accutane', 'inflammatory_bowel_disease')]",No
"Disorders considered neurodevelopmental in origin include:\\\\n\\\\nIntellectual disability (ID) or intellectual and developmental disability (IDD), previously called mental retardation\\\\nAutism spectrum disorders, such as Asperger's syndrome or Kanner syndrome\\\\nMotor disorders including developmental coordination disorder and stereotypic movement disorder \\\\nTic disorders including Tourette's syndrome\\\\nTraumatic brain injury (including congenital injuries such as those that cause cerebral palsy)\\\\nCommunication, speech and language disorders\\\\ngenetic disorders, such as fragile-X syndrome, Down syndrome, attention deficit hyperactivity disorder, schizophrenia, schizotypal disorder, hypogonadotropic hypogonadal syndromes \\\\ndisorders due to neurotoxicants like fetal alcohol spectrum disorder, Minamata disease caused by mercury, behavioral disorders including conduct disorder etc. caused by other heavy metals, such as lead, chromium, platinum etc., hydrocarbons like dioxin, PBDEs and PCBs, medications and illegal drugs, like cocaine and others.",CauseNet-cause.csv,,2,[],"['cause', 'due to', 'caused', 'caused']",explicit,"[('mercury', 'minamata_disease')]",No
"(4) whether, by failing to challenge on direct appeal both the for-cause juror-dismissal and the severance-denial, Gutierrez' counsel was constitutionally ineffective under Strickland v. 2052, 80 L.Ed.2d 674 (1984) (two-pronged standard for making an ineffective assistance of counsel (IAC) claim: counsel's performance was deficient; and that deficiency caused prejudice).",CauseNet-cause.csv,,2,['claim'],"['cause', 'caused']",explicit,"[('deficiency', 'prejudice')]",No
"In the 1970s, the dermatologist told my mother that acne was caused by fatty foods, and gave her a list of foods my older sisters couldn't eat (such as nuts, chocolate, fried foods, etc.).",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('fatty_foods', 'acne')]",No
"Josephine Tremmel died today at 11:50 at the home of her daughter, Mrs. John Dunlap of 620 East Fourth street, after an illness of one year, complications being the cause of death.",CauseNet-cause.csv,,2,[],['cause'],explicit,"[('complications', 'death')]",No
Stone of this city was called to Reardan Tuesday to conduct the funeral of the little child of Mr. and Mrs. The child was but six months old and its death was caused by pneumonia which was contracted during an attack of measles.,CauseNet-cause.csv,,3,[],['caused'],explicit,"[('pneumonia', 'death')]",No
"Some adverse effects caused by these medicines (headache, dizziness, nausea, diarrhea, etc.) are common to people with a general predisposition to blood pressure disorders.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('medicines', 'adverse_effects')]",No
"The objectives of Dr. Kim's research are (1) to develop a fundamental statistical mechanical approach to identify the transition point from a liquid-like to a solid-like structure of colloidal dispersions due to several physico-chemical and operational conditions in membrane filtration, (2) to make a simulation-based empirical correlation that can be used by engineers for determining optimum operation conditions in pilot and/or real membrane systems, and (3) to decide the critical permeate flux under which only concentration polarization is a dominant cause of the flux decline before the cake layer forms.",CauseNet-cause.csv,,2,[],"['due to', 'cause']",explicit,"[('concentration_polarization', 'flux_decline')]",No
"Furthermore, Dr. Ellis explained that the infection could cause more serious problems for Mr. Seabrook's girlfriend, such as infertility, ectopic pregnancy, and chronic pelvic pain.",CauseNet-cause.csv,,3,[],['cause'],explicit,"[('infection', 'serious_problems')]",No
"""The Campaign for Tobacco-Free Kids honors Ireland for its courage, leadership and example in becoming the world's first smoke-free country protecting everyone's right to breathe clean air,"" said Campaign President Matthew L. ""Ireland has spurred other countries, regions and communities to pass strong smoke-free workplace laws and protect their citizens from the death and disease caused by tobacco.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('tobacco', 'death')]",No
"In 2002 a study by the American Journal of Epidemiology titled ""Fitness and Fatness as Predictors of Mortality from All Causes and from Cardiovascular Disease in Men and Women in the Lipid Research Clinics Study"" examined Fitness vs. Fatness as potential cause of death in all cases but especially in deaths resulting from Cardiovascular Disease (CVD).",CauseNet-cause.csv,,2,[],"['Causes', 'cause']",explicit,"[('cardiovascular_disease', 'deaths')]",No
"The fungus that causes ringworm can be transmitted via contaminated objects, says Dr. So don't let your child share personal items with any other kids when she has ringworm.",CauseNet-cause.csv,,2,[],['causes'],explicit,"[('fungus', 'ringworm')]",No
"During the procedure, Mrs. Clark suffered cardiac arrest, which ultimately caused irreversible brain damage.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('cardiac_arrest', 'irreversible_brain_damage')]",No
Nearly two yeaars since Mr. Fiet was stricken with the disease which finally caused his death.,CauseNet-cause.csv,,2,[],"['since', 'caused']",explicit,"[('disease', 'death')]",No
"See also Gilson v. Drees Brothers, 19 Wis. 2d 252 (1963) regarding employer duty where negligent act causes injury.",CauseNet-cause.csv,,2,[],['causes'],explicit,"[('negligent_act', 'injury')]",No
"This data was used in the reports generated by the U.N.'s Intergovernmental Panel on Climate Change (IPCC), which has concluded that Carbon Dioxide (CO2) causes global warming by absorbing infrared radiation.",CauseNet-cause.csv,,2,[],['causes'],explicit,"[('carbon_dioxide', 'global_warming')]",No
Soybean sudden death syndrome (SDS) is caused by Fusarium solani f. sp. glycines (Fsg).,CauseNet-cause.csv,,2,[],['caused'],explicit,"[('fusarium_solani_f._sp_._glycines', 'soybean_sudden_death_syndrome')]",No
Clinical data in children with meningococcal meningitis in a Spanish hospital; Luaces Cubells C et al. ; Neisseria meningitidis is the main cause of bacterial meningitis in Spain .,CauseNet-cause.csv,,2,[],['cause'],explicit,"[('neisseria_meningitidis', 'bacterial_meningitis')]",No
"Any delay caused by the contractor (Kurisu International, Inc.) incurred penalties paid to the County.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('contractor', 'delay')]",No
"These criminals using electronics called microwave voice data image induction electronics, infrared, laser, or whatever its called electronic, cause big problems for business and individuals via errors by on alpha or numeric on voters card, drivers license, birth certificate, etc. causing big losses in time money for corrections etc. many companies-businesses lost billions of dollars because criminals caused problems for their clerks that keyed in erroneous data into computers that cost billions of dollars, also their electronics cause short circuits in computers temporarily or on keyboards from outside of buildings causing many errors however small costing millions of dollars in lost time productivity and persons getting fired for errors.",CauseNet-cause.csv,,3,[],"['cause', 'because', 'caused', 'cause']",explicit,"[('criminals', 'problems')]",No
"The hurricane also caused extensive damage to the sanctuary of Coral Ridge Presbyterian Church in Fort Lauderdale, where Dr. D. James Kennedy is pastor.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('hurricane', 'extensive_damage')]",No
"buy brand name viagra online Rarely ""Erectile dysfunction is often caused by vascular disease,"" explained Dr. Ian Thompson, professor and chairman of the department of urology at the University of Texas Health Science Center at San Antonio.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('vascular_disease', 'erectile_dysfunction')]",No
"[Newly Arrived Prisoners at Buchenwald]As Dr. Larson and other Allied medical men discovered, the chief cause of death at Dachau, Belsen and the other camps was disease, above all typhus, an old and terrible scourge of mankind that until recently flourished in places where populations were crowded together in circumstances where public health measures were unknown or had broken down.",CauseNet-cause.csv,,2,[],['cause'],explicit,"[('disease', 'death_at_dachau')]",No
"With the emergence of a terrible new disease called AIDS, the Burroughs Wellcome Co. began testing chemicals that might be effective against retroviruses like HIV, the virus that causes AIDS.",CauseNet-cause.csv,,2,[],['causes'],explicit,"[('virus', 'aids')]",No
"With time, this local inflammation results in (i) nerve root inflammation which contributes to the Neural Component of V.S.C., (ii) vertebral hypo-mobility due to the formation of fibrotic scar tissue (see Vertebral Component above), and (iii) irritation and inflammation of local muscle tissue which contributes to the Muscle Component of V.S.C. and can eventually cause fibrotic muscle degeneration.",CauseNet-cause.csv,,2,[],"['results in', 'due to', 'cause']",explicit,"[('local_inflammation', 'vertebral_hypo-mobility')]",No
{Monitoring of life-threatening infection pathogens in relation to the problem of prediction of critical situations}; Staritsyn NA et al. ; The epidemic situation in the context of many infectious diseases caused by bacteria is presently assessed as being poor in Russia and other countries .,CauseNet-cause.csv,,2,[],['caused'],explicit,"[('bacteria', 'infectious_diseases')]",No
"These fats accomplish the dietary goals that we need fats to accomplish (energy, vitamins, etc.), but without the negative health effects caused by saturated fats and trans fats.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('saturated_fats', 'negative_health_effects')]",No
"The basic tenant of Dr. Koch was that free radicals and toxins become imbedded in cellular chemistry and then cause all disease: cancer, autoimmune diseases, fibromyalgia, chronic fatigue syndrome and allergies.",CauseNet-cause.csv,,2,[],['cause'],explicit,"[('free_radicals', 'disease')]",No
The role of cytokines in bacterial pneumonia: an inflammatory balancing act; Moore TA et al. ; Bacterial pneumonia is a leading cause of morbidity and mortality in both developed and developing countries .,CauseNet-cause.csv,,2,[],['cause'],explicit,"[('bacterial_pneumonia', 'morbidity')]",No
"See, Hedberg v. ""In order to recover under a negligence theory, a plaintiff must offer evidence which establishes that the defendant owed a duty to the plaintiff, that the defendant breached the duty, and that the breach proximately caused the plaintiff's injuries.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('breach', ""plaintiff_'s_injuries"")]",No
(192) To say that event B is caused by event A is to say that there are certain laws in nature from which event B can be logically deduced when combined with event A. (194) Some empiricists hold that laws are merely universal conditional statements.,CauseNet-cause.csv,,2,[],['caused'],explicit,"[('event_a', 'event_b')]",No
An example of a problem which causes difficulty and debate is the St. Petersburg paradox.,CauseNet-cause.csv,,2,[],['causes'],explicit,"[('problem', 'difficulty')]",No
"Thereafter, his body was taken to Chapel Hill, North Carolina, where Dr. Deborah Radisch, Associate Chief Examiner for the State of North Carolina, performed an autopsy and determined that the immediate cause of death was cardiac arrhythmia.",CauseNet-cause.csv,,2,[],['cause'],explicit,"[('cardiac_arrhythmia', 'death')]",No
"The logic of the experiment that Marshall et al. reported in 1988 was something like: If H. pylori causes ulcers, then antibiotic treatment of people with ulcers and H. pylori infection should cure the ulcers.",CauseNet-cause.csv,,2,[],['causes'],explicit,"[('h._pylori', 'ulcers')]",No
Another theory is that a famine caused by a volcanic eruption (est. circa AD 1006) forced local inhabitants to leave their lands and the monument.,CauseNet-cause.csv,,2,[],['caused'],explicit,"[('volcanic_eruption', 'famine')]",No
"Count two of the indictment alleged that appellant ""intentionally and knowingly cause[d] bodily injury to [L.G.], by striking [him] with a stick, a branch and an object unknown . . . and . . . did then and there use and exhibit a deadly weapon, to-wit: a stick, a branch and an object unknown.""",CauseNet-cause.csv,,8,[],['cause'],explicit,"[('appellant', 'bodily_injury')]",No
"If your baby suffered a birth injury and you suspect the injury was caused by medical negligence, contact Jeffrey H. Penneys, Esq. to discuss whether you have a medical malpractice case.",CauseNet-cause.csv,,2,[],['caused'],explicit,"[('medical_negligence', 'injury')]",No
Unspecified vulnerability in Yahoo! Messenger (Service 18) before 8.1.0.195 allows remote attackers to cause a denial of service (NULL dereference and application crash) via a crafted room name in a Conference Invite.,CauseNet-cause.csv,,2,[],['cause'],explicit,"[('remote_attackers', 'denial_of_service')]",No
